"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
  -1.31835937500E-02  -1.97998046875E+00  C_6402_5    
   4.45068359375E-01  -2.17993164062E+00  C_6402_6    
   2.23632812500E-01  -1.93994140625E+00  C_6402_7    
   5.78613281250E-02  -2.65991210938E+00  C_6402_8    
  -4.33105468750E-01  -4.07006835938E+00  C_6402_9    
  -1.66772460938E+00  -4.73999023438E+00  C_6402_10   
  -2.84277343750E+00  -5.76000976562E+00  C_6402_11   
  -3.55395507812E+00  -6.32006835938E+00  C_6402_12   
  -4.01855468750E+00  -6.72998046875E+00  C_6402_13   
  -4.85058593750E+00  -7.40991210938E+00  C_6402_14   
  -4.60986328125E+00  -1.23100585938E+01  C_6402_15   
  -3.90722656250E+00  -8.26000976562E+00  C_6402_16   
  -3.63354492188E+00  -1.02600097656E+01  C_6402_17   
  -3.63745117188E+00  -1.12700195312E+01  C_6402_18   
  -3.66040039062E+00  -1.01799316406E+01  C_6402_19   
  -2.95410156250E+00  -1.03598632812E+01  C_6402_20   
  -3.40087890625E+00  -1.20400390625E+01  C_6402_21   
  -3.79858398438E+00  -1.09799804688E+01  C_6402_22   
  -3.98657226562E+00  -1.16699218750E+01  C_6402_23   
   2.21158984375E+03   2.20195996094E+03  C_6432_1    
  -1.10668945312E+00  -2.26000976562E+00  C_6432_2    
  -1.76611328125E+00  -2.69995117188E+00  C_6432_3    
  -2.36279296875E+00  -3.58007812500E+00  C_6432_4    
  -2.83227539062E+00  -6.22998046875E+00  C_6432_5    
  -3.26025390625E+00  -7.05004882812E+00  C_6432_6    
  -3.63476562500E+00  -7.22998046875E+00  C_6432_7    
  -3.98559570312E+00  -8.54003906250E+00  C_6432_8    
  -4.23510742188E+00  -9.06005859375E+00  C_6432_9    
  -4.23803710938E+00  -9.06005859375E+00  C_6432_10   
  -3.30151367188E+00  -9.32006835938E+00  C_6432_11   
  -2.74145507812E+00  -8.19995117188E+00  C_6432_12   
  -3.08984375000E+00  -9.95996093750E+00  C_6432_13   
  -7.15747070312E+00  -1.61599121094E+01  C_6432_14   
  -7.36059570312E+00  -1.77800292969E+01  C_6432_15   
  -6.24902343750E+00  -2.11098632812E+01  C_6432_16   
  -6.19482421875E+00  -2.19799804688E+01  C_6432_17   
  -6.19091796875E+00  -2.27600097656E+01  C_6432_18   
  -5.56054687500E+00  -2.39599609375E+01  C_6432_19   
  -5.89233398438E+00  -2.49599609375E+01  C_6432_20   
   2.21102880859E+03   2.20685009766E+03  C_6501_1    
