"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   2.27652001953E+03   2.22620190430E+03  CNA_2788_12 
   2.27415429688E+03   2.22550195312E+03  CNA_2788_13 
   2.27485961914E+03   2.22353198242E+03  CNA_2788_14 
   2.27447241211E+03   2.22207202148E+03  CNA_2788_15 
   2.27494067383E+03   2.22653198242E+03  CNA_2788_16 
   2.27415356445E+03   2.22614208984E+03  CNA_2788_17 
   2.27550830078E+03   2.22714208984E+03  CNA_2788_18 
   2.27540234375E+03   2.22648193359E+03  CNA_2788_19 
   2.27381298828E+03   2.22164208984E+03  CNA_2788_20 
   2.27215576172E+03   2.21951196289E+03  CNA_2788_21 
   2.26982495117E+03   2.22400195312E+03  CNA_2788_22 
   2.26655175781E+03   2.22174194336E+03  CNA_2788_23 
   2.26314306641E+03   2.21673193359E+03  CNA_2788_24 
   2.26591625977E+03   2.22400195312E+03  CNA_2788_25 
   2.26462060547E+03   2.22326196289E+03  CNA_2788_26 
   2.26575317383E+03   2.22430200195E+03  CNA_2788_27 
   2.26637426758E+03   2.22317211914E+03  CNA_2788_28 
   2.21509497070E+03   2.22016992188E+03  CNA_2798V_1 
   2.21499365234E+03   2.21706005859E+03  CNA_2798V_2 
   2.21475146484E+03   2.21682006836E+03  CNA_2798V_3 
   2.21434545898E+03   2.21473999023E+03  CNA_2798V_4 
   2.21383471680E+03   2.21230004883E+03  CNA_2798V_5 
   2.21329980469E+03   2.21025000000E+03  CNA_2798V_6 
   2.21267407227E+03   2.21158007812E+03  CNA_2798V_7 
   2.21198339844E+03   2.20989990234E+03  CNA_2798V_8 
   2.21146557617E+03   2.21118994141E+03  CNA_2798V_9 
   2.21060351562E+03   2.21317993164E+03  CNA_2798V_10
   2.21024926758E+03   2.21686010742E+03  CNA_2798V_11
   2.20969506836E+03   2.21669995117E+03  CNA_2798V_12
   2.20914331055E+03   2.21567993164E+03  CNA_2798V_13
   2.20874316406E+03   2.21518994141E+03  CNA_2798V_14
   2.20837182617E+03   2.22600000000E+03  CNA_2798V_15
   2.20773364258E+03   2.21481005859E+03  CNA_2798V_16
   2.20698950195E+03   2.23659008789E+03  CNA_2798V_17
   2.20647241211E+03   2.22489990234E+03  CNA_2798V_18
   2.20616381836E+03   2.22445996094E+03  CNA_2798V_19
   2.20569433594E+03   2.22430004883E+03  CNA_2798V_20
   2.20519506836E+03   2.22045996094E+03  CNA_2798V_21
   2.20436987305E+03   2.21894995117E+03  CNA_2798V_22
   2.20323315430E+03   2.22396997070E+03  CNA_2798V_23
   2.20298828125E+03   2.22412011719E+03  CNA_2798V_24
   2.20206738281E+03   2.22422998047E+03  CNA_2798V_25
   2.20162255859E+03   2.22323999023E+03  CNA_2798V_26
   2.21272290039E+03   2.19900000000E+03  CNA_5311_1  
   2.21262402344E+03   2.19688989258E+03  CNA_5311_2  
   2.21242773438E+03   2.19623999023E+03  CNA_5311_3  
   2.21205639648E+03   2.19488989258E+03  CNA_5311_4  
   2.21162109375E+03   2.19260009766E+03  CNA_5311_5  
   2.21110375977E+03   2.19064990234E+03  CNA_5311_6  
   2.21040478516E+03   2.19000000000E+03  CNA_5311_7  
   2.20979565430E+03   2.18761010742E+03  CNA_5311_8  
   2.20926025391E+03   2.18637988281E+03  CNA_5311_9  
   2.20848657227E+03   2.18570996094E+03  CNA_5311_10 
   2.20809863281E+03   2.18613989258E+03  CNA_5311_11 
   2.20713378906E+03   2.18438989258E+03  CNA_5311_12 
   2.20662353516E+03   2.18370996094E+03  CNA_5311_13 
   2.20558422852E+03   2.18112011719E+03  CNA_5311_14 
   2.20487792969E+03   2.18061010742E+03  CNA_5311_15 
   2.20397314453E+03   2.17889990234E+03  CNA_5311_16 
   2.20349121094E+03   2.17622998047E+03  CNA_5311_17 
   2.20301855469E+03   2.17614990234E+03  CNA_5311_18 
   2.20094433594E+03   2.16516992188E+03  CNA_5311_19 
   2.19952734375E+03   2.16273999023E+03  CNA_5311_20 
   2.21318066406E+03   2.19869995117E+03  CNA_5545_1  
   2.21308105469E+03   2.19641992188E+03  CNA_5545_2  
   2.21288110352E+03   2.19442993164E+03  CNA_5545_3  
   2.21250097656E+03   2.19397998047E+03  CNA_5545_4  
   2.21204931641E+03   2.19037988281E+03  CNA_5545_5  
   2.21152563477E+03   2.18880004883E+03  CNA_5545_6  
   2.21084399414E+03   2.18733007812E+03  CNA_5545_7  
   2.21021679688E+03   2.18589990234E+03  CNA_5545_8  
   2.20968286133E+03   2.18375000000E+03  CNA_5545_9  
   2.20887304688E+03   2.18392993164E+03  CNA_5545_10 
   2.20851562500E+03   2.18331005859E+03  CNA_5545_11 
   2.20805102539E+03   2.18296997070E+03  CNA_5545_12 
   2.20751879883E+03   2.18308007812E+03  CNA_5545_13 
   2.20703613281E+03   2.18287011719E+03  CNA_5545_14 
   2.20659692383E+03   2.18140991211E+03  CNA_5545_15 
   2.20600854492E+03   2.18052001953E+03  CNA_5545_16 
   2.20529589844E+03   2.17973999023E+03  CNA_5545_17 
   2.20477587891E+03   2.17908007812E+03  CNA_5545_18 
   2.20440722656E+03   2.17820996094E+03  CNA_5545_19 
   2.20393139648E+03   2.17814990234E+03  CNA_5545_20 
   2.20346191406E+03   2.17337011719E+03  CNA_5545_21 
   2.20302758789E+03   2.17233007812E+03  CNA_5545_22 
   2.20259814453E+03   2.17283007812E+03  CNA_5545_23 
   2.20212231445E+03   2.17261010742E+03  CNA_5545_24 
   2.20164404297E+03   2.18500000000E+03  CNA_5545_25 
   2.22104736328E+03   2.22365991211E+03  CNA_5821_1  
   2.22079223633E+03   2.22200000000E+03  CNA_5821_2  
   2.22058837891E+03   2.22250000000E+03  CNA_5821_3  
   2.22037377930E+03   2.22205004883E+03  CNA_5821_4  
   2.22023437500E+03   2.22450000000E+03  CNA_5821_5  
   2.21997949219E+03   2.22067993164E+03  CNA_5821_6  
   2.21939379883E+03   2.22030004883E+03  CNA_5821_7  
   2.21867578125E+03   2.22063989258E+03  CNA_5821_8  
   2.21805419922E+03   2.22032006836E+03  CNA_5821_9  
   2.21717138672E+03   2.22000000000E+03  CNA_5821_10 
   2.21667382812E+03   2.22010009766E+03  CNA_5821_11 
   2.21637939453E+03   2.22622998047E+03  CNA_5821_12 
   2.21630200195E+03   2.21980004883E+03  CNA_5821_13 
   2.21621850586E+03   2.21972998047E+03  CNA_5821_14 
   2.21586254883E+03   2.21802001953E+03  CNA_5821_15 
   2.21534399414E+03   2.21257006836E+03  CNA_5821_16 
   2.21523535156E+03   2.21057006836E+03  CNA_5821_17 
   2.21510498047E+03   2.21435009766E+03  CNA_5821_18 
   2.21424975586E+03   2.21164990234E+03  CNA_5821_19 
   2.21370190430E+03   2.21033007812E+03  CNA_5821_20 
   2.21335424805E+03   2.20961010742E+03  CNA_5821_21 
   2.21302197266E+03   2.20803002930E+03  CNA_5821_22 
   2.21290039062E+03   2.20613989258E+03  CNA_5821_23 
   2.21261376953E+03   2.20578002930E+03  CNA_5821_24 
   2.21311059570E+03   2.20892993164E+03  CNA_6381_1  
   2.21302172852E+03   2.20666992188E+03  CNA_6381_2  
   2.21283251953E+03   2.20531005859E+03  CNA_6381_3  
   2.21246069336E+03   2.20385009766E+03  CNA_6381_4  
   2.21201708984E+03   2.20194995117E+03  CNA_6381_5  
   2.21149316406E+03   2.19957006836E+03  CNA_6381_6  
   2.21083154297E+03   2.19837988281E+03  CNA_6381_7  
   2.21021337891E+03   2.19707006836E+03  CNA_6381_8  
   2.20968383789E+03   2.19632006836E+03  CNA_6381_9  
   2.20890258789E+03   2.19623999023E+03  CNA_6381_10 
   2.20851074219E+03   2.19579003906E+03  CNA_6381_11 
   2.20749121094E+03   2.19417993164E+03  CNA_6381_12 
   2.20700366211E+03   2.19314990234E+03  CNA_6381_13 
   2.20475927734E+03   2.19036010742E+03  CNA_6381_14 
   2.20438549805E+03   2.18836010742E+03  CNA_6381_15 
   2.20391015625E+03   2.18962988281E+03  CNA_6381_16 
   2.20344042969E+03   2.18789990234E+03  CNA_6381_17 
   2.20301049805E+03   2.18825000000E+03  CNA_6381_18 
   2.20209619141E+03   2.20192993164E+03  CNA_6381_19 
   2.20160717773E+03   2.18403002930E+03  CNA_6381_20 
   2.20130957031E+03   2.18336010742E+03  CNA_6381_21 
   2.20085961914E+03   2.18245996094E+03  CNA_6381_22 
   2.20037646484E+03   2.18145996094E+03  CNA_6381_23 
   2.19992602539E+03   2.18043994141E+03  CNA_6381_24 
   2.21052050781E+03   2.20647998047E+03  CNA_6402_1  
   2.20992456055E+03   2.20578002930E+03  CNA_6402_2  
   2.20940112305E+03   2.20494995117E+03  CNA_6402_3  
   2.20869921875E+03   2.20480004883E+03  CNA_6402_4  
   2.20822827148E+03   2.20450000000E+03  CNA_6402_5  
   2.20774877930E+03   2.20430004883E+03  CNA_6402_6  
   2.20721093750E+03   2.20454003906E+03  CNA_6402_7  
   2.20668188477E+03   2.20382006836E+03  CNA_6402_8  
   2.20626269531E+03   2.20240991211E+03  CNA_6402_9  
   2.20569238281E+03   2.20173999023E+03  CNA_6402_10 
   2.20497753906E+03   2.20071997070E+03  CNA_6402_11 
   2.20446020508E+03   2.20015991211E+03  CNA_6402_12 
   2.20407470703E+03   2.19975000000E+03  CNA_6402_13 
   2.20359130859E+03   2.19907006836E+03  CNA_6402_14 
   2.20312084961E+03   2.19416992188E+03  CNA_6402_15 
   2.20269970703E+03   2.19821997070E+03  CNA_6402_16 
   2.20225585938E+03   2.19621997070E+03  CNA_6402_17 
   2.20177832031E+03   2.19520996094E+03  CNA_6402_18 
   2.20126660156E+03   2.19630004883E+03  CNA_6402_19 
   2.20095678711E+03   2.19612011719E+03  CNA_6402_20 
   2.20053833008E+03   2.19443994141E+03  CNA_6402_21 
   2.20005981445E+03   2.19550000000E+03  CNA_6402_22 
   2.19961230469E+03   2.19481005859E+03  CNA_6402_23 
   2.21145678711E+03   2.20195996094E+03  CNA_6432_1  
   2.21135058594E+03   2.19969995117E+03  CNA_6432_2  
   2.21117504883E+03   2.19926000977E+03  CNA_6432_3  
   2.21084448242E+03   2.19837988281E+03  CNA_6432_4  
   2.21045239258E+03   2.19572998047E+03  CNA_6432_5  
   2.20998559570E+03   2.19490991211E+03  CNA_6432_6  
   2.20939501953E+03   2.19472998047E+03  CNA_6432_7  
   2.20881494141E+03   2.19341992188E+03  CNA_6432_8  
   2.20828808594E+03   2.19289990234E+03  CNA_6432_9  
   2.20761669922E+03   2.19289990234E+03  CNA_6432_10 
   2.20713891602E+03   2.19263989258E+03  CNA_6432_11 
   2.20615917969E+03   2.19376000977E+03  CNA_6432_12 
   2.20558935547E+03   2.19200000000E+03  CNA_6432_13 
   2.20294702148E+03   2.18580004883E+03  CNA_6432_14 
   2.20199340820E+03   2.18417993164E+03  CNA_6432_15 
   2.20111206055E+03   2.18085009766E+03  CNA_6432_16 
   2.20064379883E+03   2.17997998047E+03  CNA_6432_17 
   2.20014916992E+03   2.17919995117E+03  CNA_6432_18 
