DATASET,X,Y,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,CVE_MUN,NOM_MUN,CODE,UrbanClay,Urban
REPDA-EDO,484668.7081,2125987.805,-0.00375,2005,2014,4834,253,361,7665,10950,-324,9,13,Xochimilco,9013,1,1970
REPDA-EDO,485164.9051,2125802.988,-0.000190259,2005,2014,4835,253,361,7665,10950,-16.43835616,9,13,Xochimilco,9013,0,Rural
REPDA-EDO,513106.0244,2166649.092,-5.00E-05,2005,2014,4836,253,361,7665,10950,-4.323287671,15,28,Chiautla,15028,0,Rural
REPDA-EDO,517300.7261,2166867.812,-0.000475647,2005,2014,4837,253,361,7665,10950,-41.09589041,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,515700.1947,2164960.699,-4.72E-05,2005,2014,4838,253,361,7665,10950,-4.082191781,15,93,Tepetlaoxtoc,15093,0,2015
REPDA-EDO,519051.1708,2164441.438,-0.000792745,2005,2014,4839,253,361,7665,10950,-68.49315068,15,93,Tepetlaoxtoc,15093,0,1993
REPDA-EDO,519080.404,2164349.261,-3.17E-05,2005,2014,4840,253,361,7665,10950,-2.739726027,15,93,Tepetlaoxtoc,15093,0,1993
REPDA-EDO,521946.8145,2162370.067,-0.025410008,2005,2014,4841,253,361,7665,10950,-2195.424658,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,520015.3366,2162014.343,-0.005898021,2005,2014,4842,253,361,7665,10950,-509.5890411,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,519371.6886,2164411.046,-0.00152207,2005,2014,4843,253,361,7665,10950,-131.5068493,15,93,Tepetlaoxtoc,15093,0,1993
REPDA-EDO,515759.2476,2164069.406,-0.000570776,2005,2014,4844,253,361,7665,10950,-49.31506849,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,520070.2743,2164995.801,-1.71E-05,2005,2014,4845,253,361,7665,10950,-1.479452055,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,515991.9199,2164530.653,-0.00016172,2005,2014,4846,253,361,7665,10950,-13.97260274,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,516054.6611,2126664.648,-0.028538813,2005,2014,4847,253,361,7665,10950,-2465.753425,15,22,Cocotitl?ín,15022,0,Rural
REPDA-EDO,516138.5356,2163485.76,-0.028538813,2005,2014,4848,253,361,7665,10950,-2465.753425,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,515992.7709,2163577.837,-0.028538813,2005,2014,4849,253,361,7665,10950,-2465.753425,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,516167.5611,2163608.73,-0.011945079,2005,2014,4850,253,361,7665,10950,-1032.054795,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,516952.96,2164961.842,-0.000634196,2005,2014,4851,253,361,7665,10950,-54.79452055,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,516808.4149,2163763,-0.003805175,2005,2014,4852,253,361,7665,10950,-328.7671233,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,517129.0288,2163640.36,-6.34E-05,2005,2014,4853,253,361,7665,10950,-5.479452055,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,517158.4301,2163363.764,-6.34E-05,2005,2014,4854,253,361,7665,10950,-5.479452055,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,517216.8216,2163240.876,-6.34E-05,2005,2014,4855,253,361,7665,10950,-5.479452055,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,518554.9208,2165363,-0.00014753,2005,2014,4856,253,361,7665,10950,-12.74657534,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,515786.6747,2166005.801,-0.003170979,2005,2014,4857,253,361,7665,10950,-273.9726027,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,516078.2748,2165698.7,-0.000176528,2005,2014,4858,253,361,7665,10950,-15.25205479,15,93,Tepetlaoxtoc,15093,0,2015
REPDA-EDO,502822.8974,2165322.856,-3.65E-03,2005,2014,4859,253,361,7665,10950,-315.6164384,15,11,Atenco,15011,0,Rural
REPDA-EDO,502764.621,2165384.319,-0.005479452,2005,2014,4860,253,361,7665,10950,-473.4246575,15,11,Atenco,15011,0,Rural
REPDA-EDO,515524.3767,2166128.515,-2.38E-03,2005,2014,4861,253,361,7665,10950,-205.4794521,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,516049.1694,2165667.937,-0.000409469,2005,2014,4862,253,361,7665,10950,-35.37808219,15,93,Tepetlaoxtoc,15093,0,2015
REPDA-EDO,516691.2691,2164408.347,-3.65E-03,2005,2014,4863,253,361,7665,10950,-315.6164384,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,515817.1656,2164469.025,-0.001046423,2005,2014,4864,253,361,7665,10950,-90.4109589,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,516429.7876,2163608.969,-0.004093734,2005,2014,4865,253,361,7665,10950,-353.6986301,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,517363.0421,2162687.769,-0.000417555,2005,2014,4866,253,361,7665,10950,-36.07671233,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,518847.5496,2164133.862,-0.002466324,2005,2014,4867,253,361,7665,10950,-213.090411,15,93,Tepetlaoxtoc,15093,0,1993
REPDA-EDO,516866.1948,2164285.567,-1.95E-03,2005,2014,4868,253,361,7665,10950,-168.4931507,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,519459.127,2164380.405,-5.21E-05,2005,2014,4869,253,361,7665,10950,-4.498630137,15,93,Tepetlaoxtoc,15093,0,1993
REPDA-EDO,518905.0741,2164840.853,-5.96E-05,2005,2014,4870,253,361,7665,10950,-5.150684932,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,516545.9919,2163977.908,-0.002616058,2005,2014,4871,253,361,7665,10950,-226.0273973,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,515640.986,2166036.409,-0.000951294,2005,2014,4872,253,361,7665,10950,-82.19178082,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,516719.2842,2165607.079,-0.000958904,2005,2014,4873,253,361,7665,10950,-82.84931507,15,93,Tepetlaoxtoc,15093,0,2015
REPDA-EDO,518497.2574,2164778.954,-0.000247685,2005,2014,4874,253,361,7665,10950,-21.4,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,516427.1071,2166528.891,-0.002318255,2005,2014,4875,253,361,7665,10950,-200.2972603,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,518614.7535,2163856.995,-5.76E-05,2005,2014,4876,253,361,7665,10950,-4.97260274,15,93,Tepetlaoxtoc,15093,0,1993
REPDA-EDO,525350.803,2159869.566,-7.29E-03,2005,2014,4877,253,361,7665,10950,-630.1369863,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,507397.0452,2164832.393,-1.27E-05,2005,2014,4878,253,361,7665,10950,-1.101369863,15,11,Atenco,15011,0,2015
REPDA-EDO,509474.2677,2148359.035,-0.000772387,2005,2014,4879,253,361,7665,10950,-66.73424658,15,99,Texcoco,15099,0,2015
REPDA-EDO,510080.9998,2148027.421,-0.001268392,2005,2014,4880,253,361,7665,10950,-109.5890411,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513905.0655,2150513.394,-0.0005,2005,2014,4881,253,361,7665,10950,-43.2,15,99,Texcoco,15099,0,2003
REPDA-EDO,512820.535,2154428.307,-0.00369863,2005,2014,4882,253,361,7665,10950,-319.5616438,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512590.7426,2153712.004,-0.005479452,2005,2014,4883,253,361,7665,10950,-473.4246575,15,99,Texcoco,15099,0,2015
REPDA-EDO,512477.1873,2153512.143,-0.020136986,2005,2014,4884,253,361,7665,10950,-1739.835616,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512850.2576,2157704.756,-0.005063007,2005,2014,4885,253,361,7665,10950,-437.4438356,15,99,Texcoco,15099,0,1993
REPDA-EDO,508698.8853,2153774.244,-0.010083714,2005,2014,4886,253,361,7665,10950,-871.2328767,15,99,Texcoco,15099,0,Rural
REPDA-EDO,508187.1552,2157210.251,-0.011986301,2005,2014,4887,253,361,7665,10950,-1035.616438,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510086.2582,2154254.445,-0.012747336,2005,2014,4888,253,361,7665,10950,-1101.369863,15,99,Texcoco,15099,0,Rural
REPDA-EDO,517147.4035,2159660.072,-0.007020548,2005,2014,4889,253,361,7665,10950,-606.5753425,15,99,Texcoco,15099,0,Rural
REPDA-EDO,508715.4748,2149618.806,-0.015601218,2005,2014,4890,253,361,7665,10950,-1347.945205,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513186.4525,2148358.294,-0.014602359,2005,2014,4891,253,361,7665,10950,-1261.643836,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,513186.4525,2148358.294,-1.46E-02,2005,2014,4892,253,361,7665,10950,-1261.643836,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,509150.6683,2153921.999,-1.58E-02,2005,2014,4893,253,361,7665,10950,-1364.383562,15,99,Texcoco,15099,0,Rural
REPDA-EDO,514066.2973,2149403.966,-0.010226408,2005,2014,4894,253,361,7665,10950,-883.5616438,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515410.5471,2162993.343,-0.014316971,2005,2014,4895,253,361,7665,10950,-1236.986301,15,69,Papalotla,15069,0,Rural
REPDA-EDO,514799.216,2158794.304,-0.013318113,2005,2014,4896,253,361,7665,10950,-1150.684932,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510020.3275,2157475.508,-0.009512938,2005,2014,4897,253,361,7665,10950,-821.9178082,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515741.2101,2161386.141,-0.007990868,2005,2014,4898,253,361,7665,10950,-690.4109589,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510931.5517,2149613.868,-5.83E-04,2005,2014,4899,253,361,7665,10950,-50.4,15,99,Texcoco,15099,0,2015
REPDA-EDO,514121.2231,2157441.383,-0.000761035,2005,2014,4900,253,361,7665,10950,-65.75342466,15,99,Texcoco,15099,0,1993
REPDA-EDO,508365.5544,2149649.375,-8.22E-03,2005,2014,4901,253,361,7665,10950,-710.1369863,15,99,Texcoco,15099,0,Rural
REPDA-EDO,508307.2935,2149526.407,-0.016273973,2005,2014,4902,253,361,7665,10950,-1406.071233,15,99,Texcoco,15099,0,Rural
REPDA-EDO,508394.8278,2149403.505,-0.004332192,2005,2014,4903,253,361,7665,10950,-374.3013699,15,99,Texcoco,15099,0,Rural
REPDA-EDO,508249.0882,2149280.496,-0.009267123,2005,2014,4904,253,361,7665,10950,-800.6794521,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512211.64,2153893.083,-0.003805175,2005,2014,4905,253,361,7665,10950,-328.7671233,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512967.4846,2156813.503,-0.009205479,2005,2014,4906,253,361,7665,10950,-795.3534247,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515004.6196,2160610.964,-0.005559361,2005,2014,4907,253,361,7665,10950,-480.3287671,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515004.6196,2160610.964,-0.005559361,2005,2014,4908,253,361,7665,10950,-480.3287671,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515413.4536,2159612.395,-0.012652207,2005,2014,4909,253,361,7665,10950,-1093.150685,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515413.4536,2159612.395,-0.005993151,2005,2014,4910,253,361,7665,10950,-517.8082192,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510949.4523,2158521.067,-0.009979072,2005,2014,4911,253,361,7665,10950,-862.1917808,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513462.3889,2157612.997,-0.005035547,2005,2014,4912,253,361,7665,10950,-435.0712329,15,99,Texcoco,15099,0,1993
REPDA-EDO,515037.3518,2156323.344,-3.81E-05,2005,2014,4913,253,361,7665,10950,-3.287671233,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513987.9019,2156476.176,-0.000133181,2005,2014,4914,253,361,7665,10950,-11.50684932,15,99,Texcoco,15099,0,2015
REPDA-EDO,509153.0138,2149311.668,-0.004697806,2005,2014,4915,253,361,7665,10950,-405.890411,15,99,Texcoco,15099,0,Rural
REPDA-EDO,509701.8462,2158932.208,-3.42E-05,2005,2014,4916,253,361,7665,10950,-2.95890411,15,99,Texcoco,15099,0,1993
REPDA-EDO,510901.8682,2150480.591,-0.006468798,2005,2014,4917,253,361,7665,10950,-558.9041096,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511338.7465,2151249.249,-0.003234399,2005,2014,4918,253,361,7665,10950,-279.4520548,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510115.445,2149004.828,-0.006,2005,2014,4919,253,361,7665,10950,-518.4,15,99,Texcoco,15099,0,2015
REPDA-EDO,510552.2126,2150080.821,-0.01,2005,2014,4920,253,361,7665,10950,-864,15,99,Texcoco,15099,0,2015
REPDA-EDO,509299.1279,2148697.034,-0.01,2005,2014,4921,253,361,7665,10950,-864,15,99,Texcoco,15099,0,Rural
REPDA-EDO,514541.163,2157152.802,-0.002175292,2005,2014,4922,253,361,7665,10950,-187.9452055,15,99,Texcoco,15099,0,Rural
REPDA-EDO,509701.8295,2158962.944,-0.002283105,2005,2014,4923,253,361,7665,10950,-197.260274,15,99,Texcoco,15099,0,1993
REPDA-EDO,510867.356,2159332.442,-0.002283105,2005,2014,4924,253,361,7665,10950,-197.260274,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510115.0998,2149619.538,-0.000815481,2005,2014,4925,253,361,7665,10950,-70.45753425,15,99,Texcoco,15099,0,2015
REPDA-EDO,510581.4069,2150019.367,-0.000798135,2005,2014,4926,253,361,7665,10950,-68.95890411,15,99,Texcoco,15099,0,2015
REPDA-EDO,513956.0775,2159918.56,-9.51E-05,2005,2014,4927,253,361,7665,10950,-8.219178082,15,99,Texcoco,15099,0,2015
REPDA-EDO,509501.6605,2151709.219,-9.30E-05,2005,2014,4928,253,361,7665,10950,-8.035616438,15,99,Texcoco,15099,0,2015
REPDA-EDO,514103.3587,2157920.847,-5.71E-05,2005,2014,4929,253,361,7665,10950,-4.931506849,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515881.2331,2157922.331,-0.000173611,2005,2014,4930,253,361,7665,10950,-15,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511859.7875,2156966.416,-6.34E-05,2005,2014,4931,253,361,7665,10950,-5.479452055,15,99,Texcoco,15099,0,1993
REPDA-EDO,515849.101,2161303.249,-0.00182807,2005,2014,4932,253,361,7665,10950,-157.9452055,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513869.8387,2158381.702,-0.000248319,2005,2014,4933,253,361,7665,10950,-21.45479452,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511159.629,2157980.247,-0.004756469,2005,2014,4934,253,361,7665,10950,-410.9589041,15,99,Texcoco,15099,0,Rural
REPDA-EDO,516579.3057,2159459.755,-0.003029871,2005,2014,4935,253,361,7665,10950,-261.7808219,15,99,Texcoco,15099,0,Rural
REPDA-EDO,517300.7261,2166867.812,-4.04E-03,2005,2014,4936,253,361,7665,10950,-349.0410959,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,516572.4514,2166867.122,-0.003029871,2005,2014,4937,253,361,7665,10950,-261.7808219,15,93,Tepetlaoxtoc,15093,0,Rural
REPDA-EDO,509589.4218,2151156.026,-0.004013096,2005,2014,4938,253,361,7665,10950,-346.7315068,15,99,Texcoco,15099,0,2015
REPDA-EDO,509735.1205,2151309.782,-4.01E-03,2005,2014,4939,253,361,7665,10950,-346.7315068,15,99,Texcoco,15099,0,2015
REPDA-EDO,509705.981,2151279.031,-0.004013096,2005,2014,4940,253,361,7665,10950,-346.7315068,15,99,Texcoco,15099,0,2015
REPDA-EDO,509647.6192,2151371.206,-0.004013096,2005,2014,4941,253,361,7665,10950,-346.7315068,15,99,Texcoco,15099,0,2015
REPDA-EDO,517423.7069,2160228.952,-0.00152207,2005,2014,4942,253,361,7665,10950,-131.5068493,15,99,Texcoco,15099,0,Rural
REPDA-EDO,514019.5417,2153279.688,-0.00053653,2005,2014,4943,253,361,7665,10950,-46.35616438,15,99,Texcoco,15099,0,Rural
REPDA-EDO,508188.137,2155058.753,-0.000608828,2005,2014,4944,253,361,7665,10950,-52.60273973,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512559.466,2156751.742,-0.0175,2005,2014,4945,253,361,7665,10950,-1512,15,99,Texcoco,15099,0,1993
REPDA-EDO,514108.6141,2151220.471,-0.008,2005,2014,4946,253,361,7665,10950,-691.2,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511685.0856,2156689.68,-0.04375,2005,2014,4947,253,361,7665,10950,-3780,15,99,Texcoco,15099,0,1993
REPDA-EDO,505039.5681,2156348.49,-0.0175,2005,2014,4948,253,361,7665,10950,-1512,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513813.0623,2156414.569,-0.008,2005,2014,4949,253,361,7665,10950,-691.2,15,99,Texcoco,15099,0,2015
REPDA-EDO,512470.9991,2158226.997,-7.69E-02,2005,2014,4950,253,361,7665,10950,-6642,15,99,Texcoco,15099,0,1993
REPDA-EDO,511775.145,2152694.102,-1.59E-03,2005,2014,4951,253,361,7665,10950,-136.9863014,15,99,Texcoco,15099,0,Rural
REPDA-EDO,509531.0765,2151217.466,-1.35E-04,2005,2014,4952,253,361,7665,10950,-11.67123288,15,99,Texcoco,15099,0,2015
REPDA-EDO,513084.4989,2156229.609,-0.000380518,2005,2014,4953,253,361,7665,10950,-32.87671233,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511627.9843,2154845.501,-3.29E-04,2005,2014,4954,253,361,7665,10950,-28.40547945,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511628.2825,2154384.466,-0.007180365,2005,2014,4955,253,361,7665,10950,-620.3835616,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511919.5904,2154692.014,-0.012328767,2005,2014,4956,253,361,7665,10950,-1065.205479,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511628.4813,2154077.11,-0.002876712,2005,2014,4957,253,361,7665,10950,-248.5479452,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512152.5881,2154999.526,-0.002314815,2005,2014,4958,253,361,7665,10950,-200,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511629.0775,2153155.041,-0.010890411,2005,2014,4959,253,361,7665,10950,-940.9315068,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511920.5073,2153308.91,-0.010890411,2005,2014,4960,253,361,7665,10950,-940.9315068,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511774.7427,2153308.814,-0.007890411,2005,2014,4961,253,361,7665,10950,-681.7315068,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511628.9782,2153308.719,-0.008561644,2005,2014,4962,253,361,7665,10950,-739.7260274,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511483.2136,2153308.626,-0.003333333,2005,2014,4963,253,361,7665,10950,-288,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511920.8128,2152847.876,-0.005707763,2005,2014,4964,253,361,7665,10950,-493.1506849,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511190.4408,2155306.258,-0.025,2005,2014,4965,253,361,7665,10950,-2160,15,99,Texcoco,15099,0,1993
REPDA-EDO,512648.7899,2154077.799,-0.013984018,2005,2014,4966,253,361,7665,10950,-1208.219178,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512794.0015,2154846.293,-0.009788813,2005,2014,4967,253,361,7665,10950,-845.7534247,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511629.0775,2153155.041,-0.013984018,2005,2014,4968,253,361,7665,10950,-1208.219178,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512502.1551,2155337.859,-0.007829148,2005,2014,4969,253,361,7665,10950,-676.4383562,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511482.2321,2154845.407,-0.010348174,2005,2014,4970,253,361,7665,10950,-894.0821918,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515126.1665,2154694.425,-0.012585616,2005,2014,4971,253,361,7665,10950,-1087.39726,15,99,Texcoco,15099,0,Rural
REPDA-EDO,514980.413,2154694.303,-0.001678082,2005,2014,4972,253,361,7665,10950,-144.9863014,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513608.8174,2156691.035,-0.000919584,2005,2014,4973,253,361,7665,10950,-79.45205479,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513956.0297,2159980.032,-6.34E-05,2005,2014,4974,253,361,7665,10950,-5.479452055,15,99,Texcoco,15099,0,2015
REPDA-EDO,513664.6084,2159979.808,-0.001204972,2005,2014,4975,253,361,7665,10950,-104.109589,15,99,Texcoco,15099,0,2015
REPDA-EDO,509735.187,2151186.84,-0.000100457,2005,2014,4976,253,361,7665,10950,-8.679452055,15,99,Texcoco,15099,0,2015
REPDA-EDO,511892.1263,2152140.938,-0.003460173,2005,2014,4977,253,361,7665,10950,-298.9589041,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511921.3625,2152018.015,-0.002935058,2005,2014,4978,253,361,7665,10950,-253.5890411,15,99,Texcoco,15099,0,Rural
REPDA-EDO,514833.6451,2155923.61,-0.011506849,2005,2014,4979,253,361,7665,10950,-994.1917808,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513521.4907,2156537.29,-0.011506849,2005,2014,4980,253,361,7665,10950,-994.1917808,15,99,Texcoco,15099,0,2015
REPDA-EDO,513230.6925,2155615.002,-0.008332699,2005,2014,4981,253,361,7665,10950,-719.9452055,15,99,Texcoco,15099,0,Rural
REPDA-EDO,514688.0271,2155769.812,-0.011506849,2005,2014,4982,253,361,7665,10950,-994.1917808,15,99,Texcoco,15099,0,Rural
REPDA-EDO,516259.707,2158383.708,-0.007039574,2005,2014,4983,253,361,7665,10950,-608.2191781,15,99,Texcoco,15099,0,Rural
REPDA-EDO,516579.8167,2158906.51,-0.028538813,2005,2014,4984,253,361,7665,10950,-2465.753425,15,99,Texcoco,15099,0,Rural
REPDA-EDO,516638.2755,2158722.149,-0.01981862,2005,2014,4985,253,361,7665,10950,-1712.328767,15,99,Texcoco,15099,0,Rural
REPDA-EDO,516550.8428,2158722.068,-0.002378234,2005,2014,4986,253,361,7665,10950,-205.4794521,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515094.4083,2157798.71,-0.00152207,2005,2014,4987,253,361,7665,10950,-131.5068493,15,99,Texcoco,15099,0,Rural
REPDA-EDO,516840.4965,2160627.962,-0.024657534,2005,2014,4988,253,361,7665,10950,-2130.410959,15,99,Texcoco,15099,0,Rural
REPDA-EDO,516782.1855,2160658.643,-0.004109589,2005,2014,4989,253,361,7665,10950,-355.0684932,15,99,Texcoco,15099,0,Rural
REPDA-EDO,516753.0731,2160627.88,-0.043835616,2005,2014,4990,253,361,7665,10950,-3787.39726,15,99,Texcoco,15099,0,Rural
REPDA-EDO,514100.9911,2160932.958,-6.34E-05,2005,2014,4991,253,361,7665,10950,-5.479452055,15,99,Texcoco,15099,0,2015
REPDA-EDO,515877.9144,2161672.105,-0.025367834,2005,2014,4992,253,361,7665,10950,-2191.780822,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515936.1385,2161733.629,-0.025367834,2005,2014,4993,253,361,7665,10950,-2191.780822,15,69,Papalotla,15069,0,Rural
REPDA-EDO,515994.472,2161672.209,-0.026065449,2005,2014,4994,253,361,7665,10950,-2252.054795,15,99,Texcoco,15099,0,Rural
REPDA-EDO,515965.3873,2161610.711,-0.002727042,2005,2014,4995,253,361,7665,10950,-235.6164384,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513147.3307,2150021.057,-0.069761542,2005,2014,4996,253,361,7665,10950,-6027.39726,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510167.7111,2159700.861,-2.72E-02,2005,2014,4997,253,361,7665,10950,-2352.328767,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510226.1014,2159516.48,-0.011732623,2005,2014,4998,253,361,7665,10950,-1013.69863,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513082.8193,2158534.79,-0.045598681,2005,2014,4999,253,361,7665,10950,-3939.726027,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513374.264,2158535.005,-0.006341958,2005,2014,5000,253,361,7665,10950,-547.9452055,15,99,Texcoco,15099,0,Rural
REPDA-EDO,513082.1469,2159456.864,-0.006341958,2005,2014,5001,253,361,7665,10950,-547.9452055,15,99,Texcoco,15099,0,2015
REPDA-EDO,512208.5899,2158380.495,-0.012303399,2005,2014,5002,253,361,7665,10950,-1063.013699,15,99,Texcoco,15099,0,1993
REPDA-EDO,527142.5357,2150559.195,-0.032661086,2005,2014,5003,253,361,7665,10950,-2821.917808,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510260.3513,2150572.421,-0.034880771,2005,2014,5004,253,361,7665,10950,-3013.69863,15,99,Texcoco,15099,0,Rural
REPDA-EDO,509676.9074,2151125.337,-0.001775748,2005,2014,5005,253,361,7665,10950,-153.4246575,15,99,Texcoco,15099,0,2015
REPDA-EDO,510347.4876,2151156.446,-0.025367834,2005,2014,5006,253,361,7665,10950,-2191.780822,15,99,Texcoco,15099,0,Rural
REPDA-EDO,510488.3871,2159516.631,-0.017440386,2005,2014,5007,253,361,7665,10950,-1506.849315,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511833.2305,2153032.232,-0.004439371,2005,2014,5008,253,361,7665,10950,-383.5616438,15,99,Texcoco,15099,0,2015
REPDA-EDO,513576.9493,2160287.1,-0.000285388,2005,2014,5009,253,361,7665,10950,-24.65753425,15,99,Texcoco,15099,0,2015
REPDA-EDO,509853.6785,2147775.265,-0.019025875,2005,2014,5010,253,361,7665,10950,-1643.835616,15,29,Chicoloapan,15029,0,Rural
REPDA-EDO,520776.6134,2158849.404,-0.008,2005,2014,5011,253,361,7665,10950,-691.2,15,99,Texcoco,15099,0,Rural
REPDA-EDO,520747.5049,2158818.634,-0.0045,2005,2014,5012,253,361,7665,10950,-388.8,15,99,Texcoco,15099,0,Rural
REPDA-EDO,517598.648,2160136.915,-0.026953323,2005,2014,5013,253,361,7665,10950,-2328.767123,15,99,Texcoco,15099,0,Rural
REPDA-EDO,517598.6179,2160167.651,-1.33E-02,2005,2014,5014,253,361,7665,10950,-1150.684932,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511718.2376,2150542.575,-0.027080162,2005,2014,5015,253,361,7665,10950,-2339.726027,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511397.5259,2150511.633,-0.003995434,2005,2014,5016,253,361,7665,10950,-345.2054795,15,99,Texcoco,15099,0,Rural
REPDA-EDO,509532.5244,2148482.007,-3.17E-05,2005,2014,5017,253,361,7665,10950,-2.739726027,15,99,Texcoco,15099,0,2015
REPDA-EDO,509001.901,2159915.388,-0.000570776,2005,2014,5018,253,361,7665,10950,-49.31506849,15,99,Texcoco,15099,0,Rural
REPDA-EDO,512648.6818,2154231.477,-0.000126839,2005,2014,5019,253,361,7665,10950,-10.95890411,15,99,Texcoco,15099,0,Rural
REPDA-EDO,509645.0953,2156073.754,-0.000634196,2005,2014,5020,253,361,7665,10950,-54.79452055,15,99,Texcoco,15099,0,Rural
REPDA-EDO,511338.7659,2151218.514,-0.002346525,2005,2014,5021,253,361,7665,10950,-202.739726,15,99,Texcoco,15099,0,Rural
