DATASET,C,R,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,ODE,NOM_MUN,CODE
SACM,3,3,-8.04E-05,1984,1985,232,9,10,243,273,-6.95,15,58,0,15058
SACM,7,7,-0.00068669,1984,1985,233,9,10,243,273,-59.33,9,2,0,9002
SACM,8,7,-0.001059954,1984,1985,234,9,10,243,273,-91.58,15,33,0,15033
SACM,4,3,-0.000766435,1984,1985,235,9,10,243,273,-66.22,15,33,0,15033
SACM,4,4,-0.000195833,1984,1985,236,9,10,243,273,-16.92,15,58,0,15058
SACM,4,5,-0.000557407,1984,1985,241,9,10,243,273,-48.16,15,33,0,15033
SACM,5,3,-0.000133796,1984,1985,242,9,10,243,273,-11.56,15,33,0,15033
SACM,5,4,-0.001239005,1984,1985,243,9,10,243,273,-107.05,9,2,0,9002
SACM,5,5,-0.00148044,1984,1985,245,9,10,243,273,-127.91,15,33,0,15033
SACM,4,10,-0.000582176,1984,1985,246,9,10,243,273,-50.3,9,2,0,9002
SACM,8,3,-0.000327546,1984,1985,248,9,10,243,273,-28.3,9,2,0,9002
SACM,3,8,-0.000132986,1984,1985,251,9,10,243,273,-11.49,9,2,0,9002
SACM,7,3,-0.000588194,1984,1985,253,9,10,243,273,-50.82,9,2,0,9002
SACM,8,4,-0.000109375,1984,1985,254,9,10,243,273,-9.45,9,2,0,9002
SACM,3,4,-0.000209838,1984,1985,259,9,10,243,273,-18.13,9,2,0,9002
SACM,7,8,-0.00011794,1984,1985,263,9,10,243,273,-10.19,9,15,0,9015
SACM,7,9,-0.000151968,1984,1985,266,9,10,243,273,-13.13,15,58,0,15058
SACM,9,4,-0.000282523,1984,1985,267,9,10,243,273,-24.41,9,15,0,9015
SACM,8,8,-0.000373495,1984,1985,268,9,10,243,273,-32.27,15,58,0,15058
SACM,8,9,-0.000387269,1984,1985,270,9,10,243,273,-33.46,9,15,0,9015
SACM,3,5,-0.000208333,1984,1985,275,9,10,243,273,-18,15,58,0,15058
SACM,8,7,-0.000361574,1984,1985,276,9,10,243,273,-31.24,15,58,0,15058
SACM,4,3,-0.000507639,1984,1985,279,9,10,243,273,-43.86,9,15,0,9015
SACM,4,4,-0.000524653,1984,1985,280,9,10,243,273,-45.33,9,15,0,9015
SACM,4,5,-0.000439468,1984,1985,282,9,10,243,273,-37.97,15,58,0,15058
SACM,5,3,-0.000993171,1984,1985,285,9,10,243,273,-85.81,9,2,0,9002
SACM,5,4,-0.000418981,1984,1985,286,9,10,243,273,-36.2,15,33,0,15033
SACM,5,5,-0.000436458,1984,1985,288,9,10,243,273,-37.71,15,33,0,15033
SACM,4,10,-0.000568866,1984,1985,292,9,10,243,273,-49.15,9,2,0,9002
SACM,8,3,-0.000179861,1984,1985,293,9,10,243,273,-15.54,9,2,0,9002
SACM,3,8,-5.98E-05,1984,1985,295,9,10,243,273,-5.17,9,2,0,9002
SACM,8,3,-0.000329977,1984,1985,296,9,10,243,273,-28.51,9,2,0,9002
SACM,3,8,-0.000591435,1984,1985,298,9,10,243,273,-51.1,9,2,0,9002
SACM,7,3,-0.000864005,1984,1985,300,9,10,243,273,-74.65,9,2,0,9002
SACM,9,3,-0.000212384,1984,1985,224,10,11,273,304,-18.35,9,15,0,9015
SACM,3,10,-0.000568171,1984,1985,229,10,11,273,304,-49.09,15,58,0,15058
SACM,3,9,-0.000571296,1984,1985,230,10,11,273,304,-49.36,9,15,0,9015
SACM,7,4,-0.000473727,1984,1985,231,10,11,273,304,-40.93,15,58,0,15058
SACM,3,3,-7.75E-05,1984,1985,232,10,11,273,304,-6.7,15,58,0,15058
SACM,7,7,-0.000712963,1984,1985,233,10,11,273,304,-61.6,9,2,0,9002
SACM,8,7,-0.000580556,1984,1985,234,10,11,273,304,-50.16,15,33,0,15033
SACM,4,3,-0.000733565,1984,1985,235,10,11,273,304,-63.38,15,33,0,15033
SACM,4,4,-0.000149769,1984,1985,236,10,11,273,304,-12.94,15,58,0,15058
SACM,4,5,-0.000546412,1984,1985,241,10,11,273,304,-47.21,15,33,0,15033
SACM,5,3,-0.000138657,1984,1985,242,10,11,273,304,-11.98,15,33,0,15033
SACM,5,4,-0.001276157,1984,1985,243,10,11,273,304,-110.26,9,2,0,9002
SACM,5,5,-0.001504745,1984,1985,245,10,11,273,304,-130.01,15,33,0,15033
SACM,4,10,-0.000601505,1984,1985,246,10,11,273,304,-51.97,9,2,0,9002
SACM,8,3,-0.000364931,1984,1985,248,10,11,273,304,-31.53,9,2,0,9002
SACM,3,8,-0.000139583,1984,1985,251,10,11,273,304,-12.06,9,2,0,9002
SACM,7,3,-0.000588194,1984,1985,253,10,11,273,304,-50.82,9,2,0,9002
SACM,8,4,-0.000109722,1984,1985,254,10,11,273,304,-9.48,9,2,0,9002
SACM,3,4,-0.00021713,1984,1985,259,10,11,273,304,-18.76,9,2,0,9002
SACM,7,8,-6.03E-05,1984,1985,263,10,11,273,304,-5.21,9,15,0,9015
SACM,7,9,-0.000399537,1984,1985,266,10,11,273,304,-34.52,15,58,0,15058
SACM,9,4,-0.000402778,1984,1985,267,10,11,273,304,-34.8,9,15,0,9015
SACM,8,8,-0.000361458,1984,1985,268,10,11,273,304,-31.23,15,58,0,15058
SACM,8,9,-0.000373611,1984,1985,270,10,11,273,304,-32.28,9,15,0,9015
SACM,3,5,-0.000246759,1984,1985,275,10,11,273,304,-21.32,15,58,0,15058
SACM,8,7,-0.000493519,1984,1985,276,10,11,273,304,-42.64,15,58,0,15058
SACM,4,3,-0.000507639,1984,1985,279,10,11,273,304,-43.86,9,15,0,9015
SACM,4,4,-0.000493981,1984,1985,280,10,11,273,304,-42.68,9,15,0,9015
SACM,4,5,-0.000784722,1984,1985,282,10,11,273,304,-67.8,15,58,0,15058
SACM,5,3,-0.000473032,1984,1985,285,10,11,273,304,-40.87,9,2,0,9002
SACM,5,4,-0.000285764,1984,1985,286,10,11,273,304,-24.69,15,33,0,15033
SACM,5,5,-0.000330093,1984,1985,288,10,11,273,304,-28.52,15,33,0,15033
SACM,4,10,-0.00015787,1984,1985,292,10,11,273,304,-13.64,9,2,0,9002
SACM,8,3,-0.000179861,1984,1985,293,10,11,273,304,-15.54,9,2,0,9002
SACM,3,8,-6.11E-05,1984,1985,295,10,11,273,304,-5.28,9,2,0,9002
SACM,8,3,-0.000334028,1984,1985,296,10,11,273,304,-28.86,9,2,0,9002
SACM,3,8,-0.000597106,1984,1985,298,10,11,273,304,-51.59,9,2,0,9002
SACM,7,3,-0.000892824,1984,1985,300,10,11,273,304,-77.14,9,2,0,9002
SACM,9,3,-0.000203472,1984,1985,224,11,12,304,334,-17.58,9,15,0,9015
SACM,3,10,-0.000558102,1984,1985,229,11,12,304,334,-48.22,15,58,0,15058
SACM,3,9,-0.000575926,1984,1985,230,11,12,304,334,-49.76,9,15,0,9015
SACM,7,4,-0.000410764,1984,1985,231,11,12,304,334,-35.49,15,58,0,15058
SACM,3,3,-8.78E-05,1984,1985,232,11,12,304,334,-7.59,15,58,0,15058
SACM,7,7,-0.000734606,1984,1985,233,11,12,304,334,-63.47,9,2,0,9002
SACM,8,7,-0.000718403,1984,1985,234,11,12,304,334,-62.07,15,33,0,15033
SACM,4,3,-0.000707176,1984,1985,235,11,12,304,334,-61.1,15,33,0,15033
SACM,4,4,-0.000169213,1984,1985,236,11,12,304,334,-14.62,15,58,0,15058
SACM,4,5,-0.000568403,1984,1985,241,11,12,304,334,-49.11,15,33,0,15033
SACM,5,3,-0.000233796,1984,1985,242,11,12,304,334,-20.2,15,33,0,15033
SACM,5,4,-0.001203704,1984,1985,243,11,12,304,334,-104,9,2,0,9002
SACM,5,5,-0.001435185,1984,1985,245,11,12,304,334,-124,15,33,0,15033
SACM,4,10,-0.000643056,1984,1985,246,11,12,304,334,-55.56,9,2,0,9002
SACM,8,3,-0.000354514,1984,1985,248,11,12,304,334,-30.63,9,2,0,9002
SACM,3,8,-0.000139468,1984,1985,251,11,12,304,334,-12.05,9,2,0,9002
SACM,7,3,-0.000497917,1984,1985,253,11,12,304,334,-43.02,9,2,0,9002
SACM,8,4,-0.000198843,1984,1985,254,11,12,304,334,-17.18,9,2,0,9002
SACM,3,4,-0.000214005,1984,1985,259,11,12,304,334,-18.49,9,2,0,9002
SACM,7,8,-2.00E-05,1984,1985,263,11,12,304,334,-1.73,9,15,0,9015
SACM,7,9,-0.000162384,1984,1985,266,11,12,304,334,-14.03,15,58,0,15058
SACM,9,4,-0.000405556,1984,1985,267,11,12,304,334,-35.04,9,15,0,9015
SACM,8,8,-0.000371528,1984,1985,268,11,12,304,334,-32.1,15,58,0,15058
SACM,8,9,-0.000200347,1984,1985,270,11,12,304,334,-17.31,9,15,0,9015
SACM,3,5,-0.000330556,1984,1985,275,11,12,304,334,-28.56,15,58,0,15058
SACM,8,7,-0.000481134,1984,1985,276,11,12,304,334,-41.57,15,58,0,15058
SACM,4,3,-0.000541782,1984,1985,279,11,12,304,334,-46.81,9,15,0,9015
SACM,4,4,-0.00048287,1984,1985,280,11,12,304,334,-41.72,9,15,0,9015
SACM,4,5,-0.000263194,1984,1985,282,11,12,304,334,-22.74,15,58,0,15058
SACM,5,3,-0.000842361,1984,1985,285,11,12,304,334,-72.78,9,2,0,9002
SACM,5,4,-0.000392014,1984,1985,286,11,12,304,334,-33.87,15,33,0,15033
SACM,5,5,-0.000445949,1984,1985,288,11,12,304,334,-38.53,15,33,0,15033
SACM,4,10,-0.000429167,1984,1985,292,11,12,304,334,-37.08,9,2,0,9002
SACM,8,3,-0.000279398,1984,1985,293,11,12,304,334,-24.14,9,2,0,9002
SACM,3,8,-0.000195023,1984,1985,295,11,12,304,334,-16.85,9,2,0,9002
SACM,8,3,-0.00032963,1984,1985,296,11,12,304,334,-28.48,9,2,0,9002
SACM,3,8,-0.000528588,1984,1985,298,11,12,304,334,-45.67,9,2,0,9002
SACM,7,3,-0.000925347,1984,1985,300,11,12,304,334,-79.95,9,2,0,9002
SACM,9,3,-0.000225694,1984,1985,224,12,13,334,365,-19.5,9,15,0,9015
SACM,3,10,-0.000493287,1984,1985,229,12,13,334,365,-42.62,15,58,0,15058
SACM,3,9,-0.00018206,1984,1985,230,12,13,334,365,-15.73,9,15,0,9015
SACM,7,4,-0.000196412,1984,1985,231,12,13,334,365,-16.97,15,58,0,15058
SACM,3,3,-0.000368056,1984,1985,232,12,13,334,365,-31.8,15,58,0,15058
SACM,7,7,-0.000458102,1984,1985,233,12,13,334,365,-39.58,9,2,0,9002
SACM,8,7,-0.000264583,1984,1985,234,12,13,334,365,-22.86,15,33,0,15033
SACM,4,3,-0.000212731,1984,1985,235,12,13,334,365,-18.38,15,33,0,15033
SACM,4,4,-0.000604745,1984,1985,236,12,13,334,365,-52.25,15,58,0,15058
SACM,4,5,-0.000697685,1984,1985,241,12,13,334,365,-60.28,15,33,0,15033
SACM,5,3,-0.000580093,1984,1985,242,12,13,334,365,-50.12,15,33,0,15033
SACM,5,4,-0.000245139,1984,1985,243,12,13,334,365,-21.18,9,2,0,9002
SACM,5,5,-0.000318634,1984,1985,245,12,13,334,365,-27.53,15,33,0,15033
SACM,4,10,-0.000236921,1984,1985,246,12,13,334,365,-20.47,9,2,0,9002
SACM,8,3,-0.000148495,1984,1985,248,12,13,334,365,-12.83,9,2,0,9002
SACM,3,8,-8.66E-05,1984,1985,251,12,13,334,365,-7.48,9,2,0,9002
SACM,7,3,-0.000204167,1984,1985,253,12,13,334,365,-17.64,9,2,0,9002
SACM,8,4,-0.000110648,1984,1985,254,12,13,334,365,-9.56,9,2,0,9002
SACM,3,4,-0.000572454,1984,1985,259,12,13,334,365,-49.46,9,2,0,9002
SACM,7,8,-0.000219792,1984,1985,263,12,13,334,365,-18.99,9,15,0,9015
SACM,7,9,-0.00100463,1984,1985,266,12,13,334,365,-86.8,15,58,0,15058
SACM,9,4,-0.000388542,1984,1985,267,12,13,334,365,-33.57,9,15,0,9015
SACM,8,8,-0.000642824,1984,1985,268,12,13,334,365,-55.54,15,58,0,15058
SACM,8,9,-0.000635648,1984,1985,270,12,13,334,365,-54.92,9,15,0,9015
SACM,3,5,-0.000237847,1984,1985,275,12,13,334,365,-20.55,15,58,0,15058
SACM,8,7,-0.000734722,1984,1985,276,12,13,334,365,-63.48,15,58,0,15058
SACM,4,3,-0.000404167,1984,1985,279,12,13,334,365,-34.92,9,15,0,9015
SACM,4,4,-0.000376157,1984,1985,280,12,13,334,365,-32.5,9,15,0,9015
SACM,4,5,-0.000350694,1984,1985,282,12,13,334,365,-30.3,15,58,0,15058
SACM,5,3,-0.000689005,1984,1985,285,12,13,334,365,-59.53,9,2,0,9002
SACM,5,4,-0.00041794,1984,1985,286,12,13,334,365,-36.11,15,33,0,15033
SACM,5,5,-0.000174074,1984,1985,288,12,13,334,365,-15.04,15,33,0,15033
SACM,4,10,-0.000440278,1984,1985,292,12,13,334,365,-38.04,9,2,0,9002
SACM,8,3,-0.000308218,1984,1985,293,12,13,334,365,-26.63,9,2,0,9002
SACM,3,8,-0.000924421,1984,1985,295,12,13,334,365,-79.87,9,2,0,9002
SACM,8,3,-0.000297801,1984,1985,296,12,13,334,365,-25.73,9,2,0,9002
SACM,3,8,-0.000731944,1984,1985,298,12,13,334,365,-63.24,9,2,0,9002
SACM,7,3,-0.000372454,1984,1985,300,12,13,334,365,-32.18,9,2,0,9002
SACM,9,3,-0.000274537,1985,1986,224,13,14,365,396,-23.72,9,15,0,9015
SACM,3,10,-0.000544329,1985,1986,229,13,14,365,396,-47.03,15,58,0,15058
SACM,3,9,-0.000549769,1985,1986,230,13,14,365,396,-47.5,9,15,0,9015
SACM,7,4,-0.000372801,1985,1986,231,13,14,365,396,-32.21,15,58,0,15058
SACM,3,3,-6.89E-05,1985,1986,232,13,14,365,396,-5.95,15,58,0,15058
SACM,7,7,-0.000188773,1985,1986,233,13,14,365,396,-16.31,9,2,0,9002
SACM,8,7,-0.000606019,1985,1986,234,13,14,365,396,-52.36,15,33,0,15033
SACM,4,3,-0.000776042,1985,1986,235,13,14,365,396,-67.05,15,33,0,15033
SACM,4,4,-0.000235995,1985,1986,236,13,14,365,396,-20.39,15,58,0,15058
SACM,4,5,-0.000494213,1985,1986,241,13,14,365,396,-42.7,15,33,0,15033
SACM,5,3,-0.000102199,1985,1986,242,13,14,365,396,-8.83,15,33,0,15033
SACM,5,4,-0.001233912,1985,1986,243,13,14,365,396,-106.61,9,2,0,9002
SACM,5,5,-0.000785301,1985,1986,245,13,14,365,396,-67.85,15,33,0,15033
SACM,4,10,-0.000979745,1985,1986,246,13,14,365,396,-84.65,9,2,0,9002
SACM,8,3,-0.000425231,1985,1986,248,13,14,365,396,-36.74,9,2,0,9002
SACM,3,8,-6.98E-05,1985,1986,251,13,14,365,396,-6.03,9,2,0,9002
SACM,7,3,-0.000506944,1985,1986,253,13,14,365,396,-43.8,9,2,0,9002
SACM,8,4,-0.000109722,1985,1986,254,13,14,365,396,-9.48,9,2,0,9002
SACM,3,4,-0.000228356,1985,1986,259,13,14,365,396,-19.73,9,2,0,9002
SACM,7,8,-0.000112616,1985,1986,263,13,14,365,396,-9.73,9,15,0,9015
SACM,7,9,-0.000169907,1985,1986,266,13,14,365,396,-14.68,15,58,0,15058
SACM,9,4,-0.000648727,1985,1986,267,13,14,365,396,-56.05,9,15,0,9015
SACM,8,8,-0.000589468,1985,1986,268,13,14,365,396,-50.93,15,58,0,15058
SACM,8,9,-0.000451042,1985,1986,270,13,14,365,396,-38.97,9,15,0,9015
SACM,3,5,-0.0002625,1985,1986,275,13,14,365,396,-22.68,15,58,0,15058
SACM,8,7,-0.000348495,1985,1986,276,13,14,365,396,-30.11,15,58,0,15058
SACM,4,3,-0.000482523,1985,1986,279,13,14,365,396,-41.69,9,15,0,9015
SACM,4,4,-2.00E-05,1985,1986,280,13,14,365,396,-1.73,9,15,0,9015
SACM,4,5,-0.000461574,1985,1986,282,13,14,365,396,-39.88,15,58,0,15058
SACM,5,3,-0.00102963,1985,1986,285,13,14,365,396,-88.96,9,2,0,9002
SACM,5,4,-0.000496528,1985,1986,286,13,14,365,396,-42.9,15,33,0,15033
SACM,5,5,-0.000603241,1985,1986,288,13,14,365,396,-52.12,15,33,0,15033
SACM,4,10,-0.000319792,1985,1986,292,13,14,365,396,-27.63,9,2,0,9002
SACM,8,3,-0.000101389,1985,1986,293,13,14,365,396,-8.76,9,2,0,9002
SACM,3,8,-0.000148148,1985,1986,295,13,14,365,396,-12.8,9,2,0,9002
SACM,8,3,-0.000239699,1985,1986,296,13,14,365,396,-20.71,9,2,0,9002
SACM,3,8,-0.000565972,1985,1986,298,13,14,365,396,-48.9,9,2,0,9002
SACM,7,3,-0.001190394,1985,1986,300,13,14,365,396,-102.85,9,2,0,9002
SACM,9,3,-0.000247222,1985,1986,224,14,15,396,424,-21.36,9,15,0,9015
SACM,3,10,-0.000564352,1985,1986,229,14,15,396,424,-48.76,15,58,0,15058
SACM,3,9,-0.000527315,1985,1986,230,14,15,396,424,-45.56,9,15,0,9015
SACM,7,4,-0.000348611,1985,1986,231,14,15,396,424,-30.12,15,58,0,15058
SACM,3,3,-8.29E-05,1985,1986,232,14,15,396,424,-7.16,15,58,0,15058
SACM,7,7,-0.000189815,1985,1986,233,14,15,396,424,-16.4,9,2,0,9002
SACM,8,7,-0.000600347,1985,1986,234,14,15,396,424,-51.87,15,33,0,15033
SACM,4,3,-0.000777546,1985,1986,235,14,15,396,424,-67.18,15,33,0,15033
SACM,4,4,-0.000222454,1985,1986,236,14,15,396,424,-19.22,15,58,0,15058
SACM,4,5,-0.00057419,1985,1986,241,14,15,396,424,-49.61,15,33,0,15033
SACM,5,3,-0.000103935,1985,1986,242,14,15,396,424,-8.98,15,33,0,15033
SACM,5,4,-0.001267245,1985,1986,243,14,15,396,424,-109.49,9,2,0,9002
SACM,5,5,-0.000780556,1985,1986,245,14,15,396,424,-67.44,15,33,0,15033
SACM,4,10,-0.000995949,1985,1986,246,14,15,396,424,-86.05,9,2,0,9002
SACM,8,3,-0.000423611,1985,1986,248,14,15,396,424,-36.6,9,2,0,9002
SACM,3,8,-7.45E-05,1985,1986,251,14,15,396,424,-6.44,9,2,0,9002
SACM,7,3,-0.000477894,1985,1986,253,14,15,396,424,-41.29,9,2,0,9002
SACM,8,4,-0.000090625,1985,1986,254,14,15,396,424,-7.83,9,2,0,9002
SACM,3,4,-0.00025,1985,1986,259,14,15,396,424,-21.6,9,2,0,9002
SACM,7,8,-0.00010706,1985,1986,263,14,15,396,424,-9.25,9,15,0,9015
SACM,7,9,-0.000177546,1985,1986,266,14,15,396,424,-15.34,15,58,0,15058
SACM,9,4,-0.000678009,1985,1986,267,14,15,396,424,-58.58,9,15,0,9015
SACM,8,8,-0.000584722,1985,1986,268,14,15,396,424,-50.52,15,58,0,15058
SACM,8,9,-0.00043669,1985,1986,270,14,15,396,424,-37.73,9,15,0,9015
SACM,3,5,-0.000246875,1985,1986,275,14,15,396,424,-21.33,15,58,0,15058
SACM,8,7,-0.000619792,1985,1986,276,14,15,396,424,-53.55,15,58,0,15058
SACM,4,3,-0.000581944,1985,1986,279,14,15,396,424,-50.28,9,15,0,9015
SACM,4,4,-0.000460764,1985,1986,280,14,15,396,424,-39.81,9,15,0,9015
SACM,4,5,-0.000468634,1985,1986,282,14,15,396,424,-40.49,15,58,0,15058
SACM,5,3,-0.001036921,1985,1986,285,14,15,396,424,-89.59,9,2,0,9002
SACM,5,4,-0.000496991,1985,1986,286,14,15,396,424,-42.94,15,33,0,15033
SACM,5,5,-0.000532639,1985,1986,288,14,15,396,424,-46.02,15,33,0,15033
SACM,4,10,-0.000390046,1985,1986,292,14,15,396,424,-33.7,9,2,0,9002
SACM,8,3,-0.000103125,1985,1986,293,14,15,396,424,-8.91,9,2,0,9002
SACM,3,8,-0.000150694,1985,1986,295,14,15,396,424,-13.02,9,2,0,9002
SACM,8,3,-0.000216551,1985,1986,296,14,15,396,424,-18.71,9,2,0,9002
SACM,3,8,-0.000565972,1985,1986,298,14,15,396,424,-48.9,9,2,0,9002
SACM,7,3,-0.001194213,1985,1986,300,14,15,396,424,-103.18,9,2,0,9002
SACM,9,3,-0.000295255,1985,1986,224,15,16,424,455,-25.51,9,15,0,9015
SACM,3,10,-0.000532986,1985,1986,229,15,16,424,455,-46.05,15,58,0,15058
SACM,3,9,-0.000358449,1985,1986,230,15,16,424,455,-30.97,9,15,0,9015
SACM,7,4,-0.000336343,1985,1986,231,15,16,424,455,-29.06,15,58,0,15058
SACM,3,3,-7.26E-05,1985,1986,232,15,16,424,455,-6.27,15,58,0,15058
SACM,7,7,-0.000281481,1985,1986,233,15,16,424,455,-24.32,9,2,0,9002
SACM,8,7,-0.000567014,1985,1986,234,15,16,424,455,-48.99,15,33,0,15033
SACM,4,3,-0.000755208,1985,1986,235,15,16,424,455,-65.25,15,33,0,15033
SACM,4,4,-0.000265625,1985,1986,236,15,16,424,455,-22.95,15,58,0,15058
SACM,4,5,-0.000557407,1985,1986,241,15,16,424,455,-48.16,15,33,0,15033
SACM,5,3,-0.000135417,1985,1986,242,15,16,424,455,-11.7,15,33,0,15033
SACM,5,4,-0.001233912,1985,1986,243,15,16,424,455,-106.61,9,2,0,9002
SACM,5,5,-0.000754398,1985,1986,245,15,16,424,455,-65.18,15,33,0,15033
SACM,4,10,-0.00098669,1985,1986,246,15,16,424,455,-85.25,9,2,0,9002
SACM,8,3,-0.000454977,1985,1986,248,15,16,424,455,-39.31,9,2,0,9002
SACM,3,8,-9.53E-05,1985,1986,251,15,16,424,455,-8.23,9,2,0,9002
SACM,7,3,-0.000565509,1985,1986,253,15,16,424,455,-48.86,9,2,0,9002
SACM,8,4,-0.000101736,1985,1986,254,15,16,424,455,-8.79,9,2,0,9002
SACM,3,4,-0.000163542,1985,1986,259,15,16,424,455,-14.13,9,2,0,9002
SACM,7,8,-0.000107523,1985,1986,263,15,16,424,455,-9.29,9,15,0,9015
SACM,7,9,-0.000143403,1985,1986,266,15,16,424,455,-12.39,15,58,0,15058
SACM,9,4,-0.000613426,1985,1986,267,15,16,424,455,-53,9,15,0,9015
SACM,8,8,-0.000759954,1985,1986,268,15,16,424,455,-65.66,15,58,0,15058
SACM,8,9,-0.000433565,1985,1986,270,15,16,424,455,-37.46,9,15,0,9015
SACM,3,5,-0.000250579,1985,1986,275,15,16,424,455,-21.65,15,58,0,15058
SACM,8,7,-0.00065463,1985,1986,276,15,16,424,455,-56.56,15,58,0,15058
SACM,4,3,-0.000561806,1985,1986,279,15,16,424,455,-48.54,9,15,0,9015
SACM,4,4,-0.000301968,1985,1986,280,15,16,424,455,-26.09,9,15,0,9015
SACM,4,5,-0.000109491,1985,1986,282,15,16,424,455,-9.46,15,58,0,15058
SACM,5,3,-0.000886111,1985,1986,285,15,16,424,455,-76.56,9,2,0,9002
SACM,5,4,-0.000426042,1985,1986,286,15,16,424,455,-36.81,15,33,0,15033
SACM,5,5,-0.000528241,1985,1986,288,15,16,424,455,-45.64,15,33,0,15033
SACM,4,10,-0.000386111,1985,1986,292,15,16,424,455,-33.36,9,2,0,9002
SACM,8,3,-0.000103588,1985,1986,293,15,16,424,455,-8.95,9,2,0,9002
SACM,3,8,-0.000102199,1985,1986,295,15,16,424,455,-8.83,9,2,0,9002
SACM,8,3,-0.000228588,1985,1986,296,15,16,424,455,-19.75,9,2,0,9002
SACM,3,8,-0.000522685,1985,1986,298,15,16,424,455,-45.16,9,2,0,9002
SACM,7,3,-0.000787963,1985,1986,300,15,16,424,455,-68.08,9,2,0,9002
SACM,9,3,-0.000297569,1985,1986,224,16,17,455,485,-25.71,9,15,0,9015
SACM,3,10,-0.000565394,1985,1986,229,16,17,455,485,-48.85,15,58,0,15058
SACM,3,9,-0.000590741,1985,1986,230,16,17,455,485,-51.04,9,15,0,9015
SACM,7,4,-0.000337384,1985,1986,231,16,17,455,485,-29.15,15,58,0,15058
SACM,3,3,-6.98E-05,1985,1986,232,16,17,455,485,-6.03,15,58,0,15058
SACM,7,7,-0.000239352,1985,1986,233,16,17,455,485,-20.68,9,2,0,9002
SACM,8,7,-0.000593519,1985,1986,234,16,17,455,485,-51.28,15,33,0,15033
SACM,4,3,-0.000677546,1985,1986,235,16,17,455,485,-58.54,15,33,0,15033
SACM,4,4,-0.000247106,1985,1986,236,16,17,455,485,-21.35,15,58,0,15058
SACM,4,5,-0.00057419,1985,1986,241,16,17,455,485,-49.61,15,33,0,15033
SACM,5,3,-0.00013912,1985,1986,242,16,17,455,485,-12.02,15,33,0,15033
SACM,5,4,-0.00126331,1985,1986,243,16,17,455,485,-109.15,9,2,0,9002
SACM,5,5,-0.001513889,1985,1986,245,16,17,455,485,-130.8,15,33,0,15033
SACM,4,10,-0.001092477,1985,1986,246,16,17,455,485,-94.39,9,2,0,9002
SACM,8,3,-0.000456829,1985,1986,248,16,17,455,485,-39.47,9,2,0,9002
SACM,3,8,-0.000108912,1985,1986,251,16,17,455,485,-9.41,9,2,0,9002
SACM,7,3,-0.000571875,1985,1986,253,16,17,455,485,-49.41,9,2,0,9002
SACM,8,4,-0.000109144,1985,1986,254,16,17,455,485,-9.43,9,2,0,9002
SACM,3,4,-0.000196875,1985,1986,259,16,17,455,485,-17.01,9,2,0,9002
SACM,7,8,-0.000102199,1985,1986,263,16,17,455,485,-8.83,9,15,0,9015
SACM,7,9,-0.000177315,1985,1986,266,16,17,455,485,-15.32,15,58,0,15058
SACM,9,4,-0.000468519,1985,1986,267,16,17,455,485,-40.48,9,15,0,9015
SACM,8,8,-0.000723495,1985,1986,268,16,17,455,485,-62.51,15,58,0,15058
SACM,8,9,-0.000454167,1985,1986,270,16,17,455,485,-39.24,9,15,0,9015
SACM,3,5,-0.000250231,1985,1986,275,16,17,455,485,-21.62,15,58,0,15058
SACM,8,7,-0.000636458,1985,1986,276,16,17,455,485,-54.99,15,58,0,15058
SACM,4,3,-0.000590509,1985,1986,279,16,17,455,485,-51.02,9,15,0,9015
SACM,4,4,-0.000139352,1985,1986,280,16,17,455,485,-12.04,9,15,0,9015
SACM,4,5,-0.000394329,1985,1986,282,16,17,455,485,-34.07,15,58,0,15058
SACM,5,3,-0.001005671,1985,1986,285,16,17,455,485,-86.89,9,2,0,9002
SACM,5,4,-0.000479977,1985,1986,286,16,17,455,485,-41.47,15,33,0,15033
SACM,5,5,-0.000613773,1985,1986,288,16,17,455,485,-53.03,15,33,0,15033
SACM,4,10,-0.000327199,1985,1986,292,16,17,455,485,-28.27,9,2,0,9002
SACM,8,3,-0.000106944,1985,1986,293,16,17,455,485,-9.24,9,2,0,9002
SACM,3,8,-7.79E-05,1985,1986,295,16,17,455,485,-6.73,9,2,0,9002
SACM,8,3,-0.00030625,1985,1986,296,16,17,455,485,-26.46,9,2,0,9002
SACM,3,8,-0.000613773,1985,1986,298,16,17,455,485,-53.03,9,2,0,9002
SACM,7,3,-0.00075787,1985,1986,300,16,17,455,485,-65.48,9,2,0,9002
SACM,9,3,-0.000261343,1985,1986,224,17,18,485,516,-22.58,9,15,0,9015
SACM,3,10,-0.000562616,1985,1986,229,17,18,485,516,-48.61,15,58,0,15058
SACM,3,9,-0.000620833,1985,1986,230,17,18,485,516,-53.64,9,15,0,9015
SACM,7,4,-0.000344792,1985,1986,231,17,18,485,516,-29.79,15,58,0,15058
SACM,3,3,-7.23E-05,1985,1986,232,17,18,485,516,-6.25,15,58,0,15058
SACM,7,7,-0.000240046,1985,1986,233,17,18,485,516,-20.74,9,2,0,9002
SACM,8,7,-0.000658218,1985,1986,234,17,18,485,516,-56.87,15,33,0,15033
SACM,4,3,-0.000738426,1985,1986,235,17,18,485,516,-63.8,15,33,0,15033
