DATASET,X,Y,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,CVE_MUN,NOM_MUN,CODE,UrbanClay
REDPDA-EDO,475305.6,2154152,-0.00005,2005,2014,4773,253,361,7665,10950,-4.436,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476413.8,2154519,-0.00030,2005,2014,4774,253,361,7665,10950,-25.592,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,477285.4,2152182,-0.00058,2005,2014,4775,253,361,7665,10950,-50.107,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476643.0,2151384,-0.01167,2005,2014,4776,253,361,7665,10950,-1008.219,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,474082.7,2155168,-0.00093,2005,2014,4777,253,361,7665,10950,-80.334,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,475155.4,2150925,-0.00159,2005,2014,4778,253,361,7665,10950,-136.986,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476382.1,2152521,-0.00411,2005,2014,4779,253,361,7665,10950,-355.068,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476440.3,2152490,-0.00010,2005,2014,4780,253,361,7665,10950,-8.877,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,476528.0,2152644,-0.00479,2005,2014,4781,253,361,7665,10950,-414.247,15,57,Naucalpan de Ju?írez,15057,0
REDPDA-EDO,514536.5,2162931,-0.00317,2005,2014,4782,253,361,7665,10950,-273.973,15,69,Papalotla,15069,0
REDPDA-EDO,516865.2,2165300,-0.01484,2005,2014,4783,253,361,7665,10950,-1282.192,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,515698.8,2166559,-0.00111,2005,2014,4784,253,361,7665,10950,-95.890,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,514886.2,2162839,-0.00071,2005,2014,4785,253,361,7665,10950,-61.507,15,69,Papalotla,15069,0
REDPDA-EDO,505947.7,2142610,-0.01147,2005,2014,4786,253,361,7665,10950,-990.685,15,70,La Paz,15070,0
REDPDA-EDO,504300.2,2140249,-0.01446,2005,2014,4787,253,361,7665,10950,-1249.315,15,70,La Paz,15070,1
REDPDA-EDO,504259.3,2140237,-0.01302,2005,2014,4788,253,361,7665,10950,-1124.764,15,70,La Paz,15070,1
REDPDA-EDO,504431.4,2140243,-0.00951,2005,2014,4789,253,361,7665,10950,-821.918,15,70,La Paz,15070,1
REDPDA-EDO,504431.0,2142087,-0.00792,2005,2014,4790,253,361,7665,10950,-684.233,15,70,La Paz,15070,1
REDPDA-EDO,504958.9,2142422,-0.00008,2005,2014,4791,253,361,7665,10950,-7.126,15,70,La Paz,15070,1
REDPDA-EDO,504343.9,2140366,-0.00033,2005,2014,4792,253,361,7665,10950,-28.767,15,70,La Paz,15070,1
REDPDA-EDO,504198.1,2139936,-0.00429,2005,2014,4793,253,361,7665,10950,-370.630,15,70,La Paz,15070,1
REDPDA-EDO,504606.3,2140858,-0.00038,2005,2014,4794,253,361,7665,10950,-32.877,15,70,La Paz,15070,1
REDPDA-EDO,502068.3,2140796,-0.00004,2005,2014,4805,253,361,7665,10950,-3.121,15,70,La Paz,15070,1
REDPDA-EDO,502826.9,2139812,-0.00507,2005,2014,4806,253,361,7665,10950,-438.356,15,70,La Paz,15070,0
REDPDA-EDO,504519.1,2139843,-0.00634,2005,2014,4807,253,361,7665,10950,-547.945,15,70,La Paz,15070,1
REDPDA-EDO,507698.0,2142396,-0.00027,2005,2014,4808,253,361,7665,10950,-23.723,15,70,La Paz,15070,0
REDPDA-EDO,504868.7,2141688,-0.00010,2005,2014,4809,253,361,7665,10950,-8.219,15,70,La Paz,15070,1
REDPDA-EDO,504198.1,2140181,-0.02055,2005,2014,4810,253,361,7665,10950,-1775.342,15,70,La Paz,15070,1
REDPDA-EDO,504168.9,2140212,-0.00324,2005,2014,4811,253,361,7665,10950,-280.025,15,70,La Paz,15070,1
REDPDA-EDO,503410.5,2139567,-0.00012,2005,2014,4812,253,361,7665,10950,-10.430,15,70,La Paz,15070,0
REDPDA-EDO,514554.6,2140433,-0.00205,2005,2014,4813,253,361,7665,10950,-176.778,15,39,Ixtapaluca,15039,0
REDPDA-EDO,504344.1,2139475,-0.00190,2005,2014,4814,253,361,7665,10950,-164.384,15,70,La Paz,15070,0
REDPDA-EDO,511086.2,2135175,-0.00096,2005,2014,4815,253,361,7665,10950,-82.707,15,39,Ixtapaluca,15039,0
REDPDA-EDO,505364.7,2141165,-0.01644,2005,2014,4816,253,361,7665,10950,-1420.274,15,70,La Paz,15070,0
REDPDA-EDO,517927.4,2122394,-0.00024,2005,2014,4817,253,361,7665,10950,-20.548,15,103,Tlalmanalco,15103,0
REDPDA-EDO,503753.6,2172823,-0.00801,2005,2014,4818,253,361,7665,10950,-692.384,15,2,Acolman,15002,0
REDPDA-EDO,501923.8,2128164,-0.02250,2005,2014,4819,253,361,7665,10950,-1944.000,9,11,Tl?íhuac,9011,0
REDPDA-EDO,508852.5,2167384,-0.00016,2005,2014,4820,253,361,7665,10950,-13.699,15,100,Tezoyuca,15100,0
REDPDA-EDO,507881.3,2123217,-0.01578,2005,2014,4821,253,361,7665,10950,-1363.463,15,25,Chalco,15025,0
REDPDA-EDO,512083.4,2123235,-0.15000,2005,2014,4822,253,361,7665,10950,-12960.000,15,83,Temamatla,15083,0
REDPDA-EDO,511180.6,2124018,-0.01268,2005,2014,4824,253,361,7665,10950,-1095.890,15,25,Chalco,15025,0
REDPDA-EDO,514422.6,2122975,-0.00058,2005,2014,4825,253,361,7665,10950,-50.468,15,83,Temamatla,15083,0
REDPDA-EDO,513808.2,2124573,-0.00063,2005,2014,4826,253,361,7665,10950,-54.795,15,22,Cocotitl?ín,15022,0
REDPDA-EDO,513781.5,2121192,-0.02595,2005,2014,4828,253,361,7665,10950,-2242.474,15,83,Temamatla,15083,0
REDPDA-EDO,513533.8,2120503,-0.01046,2005,2014,4830,253,361,7665,10950,-904.110,15,89,Tenango del Aire,15089,0
REDPDA-EDO,486042.9,2128507,-0.00163,2005,2014,4831,253,361,7665,10950,-140.548,9,13,Xochimilco,9013,0
REDPDA-EDO,482508.9,2126820,-0.01560,2005,2014,4832,253,361,7665,10950,-1347.945,9,12,Tlalpan,9012,0
REDPDA-EDO,484144.1,2127033,-0.00019,2005,2014,4833,253,361,7665,10950,-16.438,9,12,Tlalpan,9012,0
REDPDA-EDO,484668.7,2125988,-0.00375,2005,2014,4834,253,361,7665,10950,-324.000,9,13,Xochimilco,9013,0
REDPDA-EDO,485164.9,2125803,-0.00019,2005,2014,4835,253,361,7665,10950,-16.438,9,13,Xochimilco,9013,0
REDPDA-EDO,513106.0,2166649,-0.00005,2005,2014,4836,253,361,7665,10950,-4.323,15,28,Chiautla,15028,0
REDPDA-EDO,517300.7,2166868,-0.00048,2005,2014,4837,253,361,7665,10950,-41.096,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,515700.2,2164961,-0.00005,2005,2014,4838,253,361,7665,10950,-4.082,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,519051.2,2164441,-0.00079,2005,2014,4839,253,361,7665,10950,-68.493,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,519080.4,2164349,-0.00003,2005,2014,4840,253,361,7665,10950,-2.740,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,521946.8,2162370,-0.02541,2005,2014,4841,253,361,7665,10950,-2195.425,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,520015.3,2162014,-0.00590,2005,2014,4842,253,361,7665,10950,-509.589,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,519371.7,2164411,-0.00152,2005,2014,4843,253,361,7665,10950,-131.507,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,515759.2,2164069,-0.00057,2005,2014,4844,253,361,7665,10950,-49.315,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,520070.3,2164996,-0.00002,2005,2014,4845,253,361,7665,10950,-1.479,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,515991.9,2164531,-0.00016,2005,2014,4846,253,361,7665,10950,-13.973,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,516054.7,2126665,-0.02854,2005,2014,4847,253,361,7665,10950,-2465.753,15,22,Cocotitl?ín,15022,0
REDPDA-EDO,516138.5,2163486,-0.02854,2005,2014,4848,253,361,7665,10950,-2465.753,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,515992.8,2163578,-0.02854,2005,2014,4849,253,361,7665,10950,-2465.753,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,516167.6,2163609,-0.01195,2005,2014,4850,253,361,7665,10950,-1032.055,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,516953.0,2164962,-0.00063,2005,2014,4851,253,361,7665,10950,-54.795,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,516808.4,2163763,-0.00381,2005,2014,4852,253,361,7665,10950,-328.767,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,517129.0,2163640,-0.00006,2005,2014,4853,253,361,7665,10950,-5.479,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,517158.4,2163364,-0.00006,2005,2014,4854,253,361,7665,10950,-5.479,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,517216.8,2163241,-0.00006,2005,2014,4855,253,361,7665,10950,-5.479,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,518554.9,2165363,-0.00015,2005,2014,4856,253,361,7665,10950,-12.747,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,515786.7,2166006,-0.00317,2005,2014,4857,253,361,7665,10950,-273.973,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,516078.3,2165699,-0.00018,2005,2014,4858,253,361,7665,10950,-15.252,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,502822.9,2165323,-0.00365,2005,2014,4859,253,361,7665,10950,-315.616,15,11,Atenco,15011,0
REDPDA-EDO,502764.6,2165384,-0.00548,2005,2014,4860,253,361,7665,10950,-473.425,15,11,Atenco,15011,0
REDPDA-EDO,515524.4,2166129,-0.00238,2005,2014,4861,253,361,7665,10950,-205.479,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,516049.2,2165668,-0.00041,2005,2014,4862,253,361,7665,10950,-35.378,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,516691.3,2164408,-0.00365,2005,2014,4863,253,361,7665,10950,-315.616,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,515817.2,2164469,-0.00105,2005,2014,4864,253,361,7665,10950,-90.411,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,516429.8,2163609,-0.00409,2005,2014,4865,253,361,7665,10950,-353.699,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,517363.0,2162688,-0.00042,2005,2014,4866,253,361,7665,10950,-36.077,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,518847.5,2164134,-0.00247,2005,2014,4867,253,361,7665,10950,-213.090,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,516866.2,2164286,-0.00195,2005,2014,4868,253,361,7665,10950,-168.493,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,519459.1,2164380,-0.00005,2005,2014,4869,253,361,7665,10950,-4.499,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,518905.1,2164841,-0.00006,2005,2014,4870,253,361,7665,10950,-5.151,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,516546.0,2163978,-0.00262,2005,2014,4871,253,361,7665,10950,-226.027,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,515641.0,2166036,-0.00095,2005,2014,4872,253,361,7665,10950,-82.192,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,516719.3,2165607,-0.00096,2005,2014,4873,253,361,7665,10950,-82.849,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,518497.3,2164779,-0.00025,2005,2014,4874,253,361,7665,10950,-21.400,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,516427.1,2166529,-0.00232,2005,2014,4875,253,361,7665,10950,-200.297,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,518614.8,2163857,-0.00006,2005,2014,4876,253,361,7665,10950,-4.973,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,525350.8,2159870,-0.00729,2005,2014,4877,253,361,7665,10950,-630.137,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,507397.0,2164832,-0.00001,2005,2014,4878,253,361,7665,10950,-1.101,15,11,Atenco,15011,0
REDPDA-EDO,509474.3,2148359,-0.00077,2005,2014,4879,253,361,7665,10950,-66.734,15,99,Texcoco,15099,1
REDPDA-EDO,510081.0,2148027,-0.00127,2005,2014,4880,253,361,7665,10950,-109.589,15,99,Texcoco,15099,1
REDPDA-EDO,513905.1,2150513,-0.00050,2005,2014,4881,253,361,7665,10950,-43.200,15,99,Texcoco,15099,0
REDPDA-EDO,512820.5,2154428,-0.00370,2005,2014,4882,253,361,7665,10950,-319.562,15,99,Texcoco,15099,0
REDPDA-EDO,512590.7,2153712,-0.00548,2005,2014,4883,253,361,7665,10950,-473.425,15,99,Texcoco,15099,0
REDPDA-EDO,512477.2,2153512,-0.02014,2005,2014,4884,253,361,7665,10950,-1739.836,15,99,Texcoco,15099,0
REDPDA-EDO,512850.3,2157705,-0.00506,2005,2014,4885,253,361,7665,10950,-437.444,15,99,Texcoco,15099,0
REDPDA-EDO,508698.9,2153774,-0.01008,2005,2014,4886,253,361,7665,10950,-871.233,15,99,Texcoco,15099,0
REDPDA-EDO,508187.2,2157210,-0.01199,2005,2014,4887,253,361,7665,10950,-1035.616,15,99,Texcoco,15099,0
REDPDA-EDO,510086.3,2154254,-0.01275,2005,2014,4888,253,361,7665,10950,-1101.370,15,99,Texcoco,15099,0
REDPDA-EDO,517147.4,2159660,-0.00702,2005,2014,4889,253,361,7665,10950,-606.575,15,99,Texcoco,15099,0
REDPDA-EDO,508715.5,2149619,-0.01560,2005,2014,4890,253,361,7665,10950,-1347.945,15,99,Texcoco,15099,0
REDPDA-EDO,513186.5,2148358,-0.01460,2005,2014,4891,253,361,7665,10950,-1261.644,15,29,Chicoloapan,15029,0
REDPDA-EDO,513186.5,2148358,-0.01460,2005,2014,4892,253,361,7665,10950,-1261.644,15,29,Chicoloapan,15029,0
REDPDA-EDO,509150.7,2153922,-0.01579,2005,2014,4893,253,361,7665,10950,-1364.384,15,99,Texcoco,15099,0
REDPDA-EDO,514066.3,2149404,-0.01023,2005,2014,4894,253,361,7665,10950,-883.562,15,99,Texcoco,15099,0
REDPDA-EDO,515410.5,2162993,-0.01432,2005,2014,4895,253,361,7665,10950,-1236.986,15,69,Papalotla,15069,0
REDPDA-EDO,514799.2,2158794,-0.01332,2005,2014,4896,253,361,7665,10950,-1150.685,15,99,Texcoco,15099,0
REDPDA-EDO,510020.3,2157476,-0.00951,2005,2014,4897,253,361,7665,10950,-821.918,15,99,Texcoco,15099,0
REDPDA-EDO,515741.2,2161386,-0.00799,2005,2014,4898,253,361,7665,10950,-690.411,15,99,Texcoco,15099,0
REDPDA-EDO,510931.6,2149614,-0.00058,2005,2014,4899,253,361,7665,10950,-50.400,15,99,Texcoco,15099,0
REDPDA-EDO,514121.2,2157441,-0.00076,2005,2014,4900,253,361,7665,10950,-65.753,15,99,Texcoco,15099,0
REDPDA-EDO,508365.6,2149649,-0.00822,2005,2014,4901,253,361,7665,10950,-710.137,15,99,Texcoco,15099,0
REDPDA-EDO,508307.3,2149526,-0.01627,2005,2014,4902,253,361,7665,10950,-1406.071,15,99,Texcoco,15099,0
REDPDA-EDO,508394.8,2149404,-0.00433,2005,2014,4903,253,361,7665,10950,-374.301,15,99,Texcoco,15099,0
REDPDA-EDO,508249.1,2149280,-0.00927,2005,2014,4904,253,361,7665,10950,-800.679,15,99,Texcoco,15099,0
REDPDA-EDO,512211.6,2153893,-0.00381,2005,2014,4905,253,361,7665,10950,-328.767,15,99,Texcoco,15099,0
REDPDA-EDO,512967.5,2156814,-0.00921,2005,2014,4906,253,361,7665,10950,-795.353,15,99,Texcoco,15099,0
REDPDA-EDO,515004.6,2160611,-0.00556,2005,2014,4907,253,361,7665,10950,-480.329,15,99,Texcoco,15099,0
REDPDA-EDO,515004.6,2160611,-0.00556,2005,2014,4908,253,361,7665,10950,-480.329,15,99,Texcoco,15099,0
REDPDA-EDO,515413.5,2159612,-0.01265,2005,2014,4909,253,361,7665,10950,-1093.151,15,99,Texcoco,15099,0
REDPDA-EDO,515413.5,2159612,-0.00599,2005,2014,4910,253,361,7665,10950,-517.808,15,99,Texcoco,15099,0
REDPDA-EDO,510949.5,2158521,-0.00998,2005,2014,4911,253,361,7665,10950,-862.192,15,99,Texcoco,15099,0
REDPDA-EDO,513462.4,2157613,-0.00504,2005,2014,4912,253,361,7665,10950,-435.071,15,99,Texcoco,15099,0
REDPDA-EDO,515037.4,2156323,-0.00004,2005,2014,4913,253,361,7665,10950,-3.288,15,99,Texcoco,15099,0
REDPDA-EDO,513987.9,2156476,-0.00013,2005,2014,4914,253,361,7665,10950,-11.507,15,99,Texcoco,15099,0
REDPDA-EDO,509153.0,2149312,-0.00470,2005,2014,4915,253,361,7665,10950,-405.890,15,99,Texcoco,15099,0
REDPDA-EDO,509701.8,2158932,-0.00003,2005,2014,4916,253,361,7665,10950,-2.959,15,99,Texcoco,15099,1
REDPDA-EDO,510901.9,2150481,-0.00647,2005,2014,4917,253,361,7665,10950,-558.904,15,99,Texcoco,15099,0
REDPDA-EDO,511338.7,2151249,-0.00323,2005,2014,4918,253,361,7665,10950,-279.452,15,99,Texcoco,15099,0
REDPDA-EDO,510115.4,2149005,-0.00600,2005,2014,4919,253,361,7665,10950,-518.400,15,99,Texcoco,15099,1
REDPDA-EDO,510552.2,2150081,-0.01000,2005,2014,4920,253,361,7665,10950,-864.000,15,99,Texcoco,15099,0
REDPDA-EDO,509299.1,2148697,-0.01000,2005,2014,4921,253,361,7665,10950,-864.000,15,99,Texcoco,15099,0
REDPDA-EDO,514541.2,2157153,-0.00218,2005,2014,4922,253,361,7665,10950,-187.945,15,99,Texcoco,15099,0
REDPDA-EDO,509701.8,2158963,-0.00228,2005,2014,4923,253,361,7665,10950,-197.260,15,99,Texcoco,15099,1
REDPDA-EDO,510867.4,2159332,-0.00228,2005,2014,4924,253,361,7665,10950,-197.260,15,99,Texcoco,15099,0
REDPDA-EDO,510115.1,2149620,-0.00082,2005,2014,4925,253,361,7665,10950,-70.458,15,99,Texcoco,15099,0
REDPDA-EDO,510581.4,2150019,-0.00080,2005,2014,4926,253,361,7665,10950,-68.959,15,99,Texcoco,15099,0
REDPDA-EDO,513956.1,2159919,-0.00010,2005,2014,4927,253,361,7665,10950,-8.219,15,99,Texcoco,15099,0
REDPDA-EDO,509501.7,2151709,-0.00009,2005,2014,4928,253,361,7665,10950,-8.036,15,99,Texcoco,15099,0
REDPDA-EDO,514103.4,2157921,-0.00006,2005,2014,4929,253,361,7665,10950,-4.932,15,99,Texcoco,15099,0
REDPDA-EDO,515881.2,2157922,-0.00017,2005,2014,4930,253,361,7665,10950,-15.000,15,99,Texcoco,15099,0
REDPDA-EDO,511859.8,2156966,-0.00006,2005,2014,4931,253,361,7665,10950,-5.479,15,99,Texcoco,15099,1
REDPDA-EDO,515849.1,2161303,-0.00183,2005,2014,4932,253,361,7665,10950,-157.945,15,99,Texcoco,15099,0
REDPDA-EDO,513869.8,2158382,-0.00025,2005,2014,4933,253,361,7665,10950,-21.455,15,99,Texcoco,15099,0
REDPDA-EDO,511159.6,2157980,-0.00476,2005,2014,4934,253,361,7665,10950,-410.959,15,99,Texcoco,15099,0
REDPDA-EDO,516579.3,2159460,-0.00303,2005,2014,4935,253,361,7665,10950,-261.781,15,99,Texcoco,15099,0
REDPDA-EDO,517300.7,2166868,-0.00404,2005,2014,4936,253,361,7665,10950,-349.041,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,516572.5,2166867,-0.00303,2005,2014,4937,253,361,7665,10950,-261.781,15,93,Tepetlaoxtoc,15093,0
REDPDA-EDO,509589.4,2151156,-0.00401,2005,2014,4938,253,361,7665,10950,-346.732,15,99,Texcoco,15099,0
REDPDA-EDO,509735.1,2151310,-0.00401,2005,2014,4939,253,361,7665,10950,-346.732,15,99,Texcoco,15099,0
REDPDA-EDO,509706.0,2151279,-0.00401,2005,2014,4940,253,361,7665,10950,-346.732,15,99,Texcoco,15099,0
REDPDA-EDO,509647.6,2151371,-0.00401,2005,2014,4941,253,361,7665,10950,-346.732,15,99,Texcoco,15099,0
REDPDA-EDO,517423.7,2160229,-0.00152,2005,2014,4942,253,361,7665,10950,-131.507,15,99,Texcoco,15099,0
REDPDA-EDO,514019.5,2153280,-0.00054,2005,2014,4943,253,361,7665,10950,-46.356,15,99,Texcoco,15099,0
REDPDA-EDO,508188.1,2155059,-0.00061,2005,2014,4944,253,361,7665,10950,-52.603,15,99,Texcoco,15099,0
REDPDA-EDO,512559.5,2156752,-0.01750,2005,2014,4945,253,361,7665,10950,-1512.000,15,99,Texcoco,15099,0
REDPDA-EDO,514108.6,2151220,-0.00800,2005,2014,4946,253,361,7665,10950,-691.200,15,99,Texcoco,15099,0
REDPDA-EDO,511685.1,2156690,-0.04375,2005,2014,4947,253,361,7665,10950,-3780.000,15,99,Texcoco,15099,0
REDPDA-EDO,505039.6,2156348,-0.01750,2005,2014,4948,253,361,7665,10950,-1512.000,15,99,Texcoco,15099,0
REDPDA-EDO,513813.1,2156415,-0.00800,2005,2014,4949,253,361,7665,10950,-691.200,15,99,Texcoco,15099,0
REDPDA-EDO,512471.0,2158227,-0.07688,2005,2014,4950,253,361,7665,10950,-6642.000,15,99,Texcoco,15099,0
REDPDA-EDO,511775.1,2152694,-0.00159,2005,2014,4951,253,361,7665,10950,-136.986,15,99,Texcoco,15099,0
REDPDA-EDO,509531.1,2151217,-0.00014,2005,2014,4952,253,361,7665,10950,-11.671,15,99,Texcoco,15099,0
REDPDA-EDO,513084.5,2156230,-0.00038,2005,2014,4953,253,361,7665,10950,-32.877,15,99,Texcoco,15099,0
REDPDA-EDO,511628.0,2154846,-0.00033,2005,2014,4954,253,361,7665,10950,-28.405,15,99,Texcoco,15099,0
REDPDA-EDO,511628.3,2154384,-0.00718,2005,2014,4955,253,361,7665,10950,-620.384,15,99,Texcoco,15099,0
REDPDA-EDO,511919.6,2154692,-0.01233,2005,2014,4956,253,361,7665,10950,-1065.205,15,99,Texcoco,15099,0
REDPDA-EDO,511628.5,2154077,-0.00288,2005,2014,4957,253,361,7665,10950,-248.548,15,99,Texcoco,15099,0
REDPDA-EDO,512152.6,2155000,-0.00231,2005,2014,4958,253,361,7665,10950,-200.000,15,99,Texcoco,15099,0
REDPDA-EDO,511629.1,2153155,-0.01089,2005,2014,4959,253,361,7665,10950,-940.932,15,99,Texcoco,15099,0
REDPDA-EDO,511920.5,2153309,-0.01089,2005,2014,4960,253,361,7665,10950,-940.932,15,99,Texcoco,15099,0
REDPDA-EDO,511774.7,2153309,-0.00789,2005,2014,4961,253,361,7665,10950,-681.732,15,99,Texcoco,15099,0
REDPDA-EDO,511629.0,2153309,-0.00856,2005,2014,4962,253,361,7665,10950,-739.726,15,99,Texcoco,15099,0
REDPDA-EDO,511483.2,2153309,-0.00333,2005,2014,4963,253,361,7665,10950,-288.000,15,99,Texcoco,15099,0
REDPDA-EDO,511920.8,2152848,-0.00571,2005,2014,4964,253,361,7665,10950,-493.151,15,99,Texcoco,15099,0
REDPDA-EDO,511190.4,2155306,-0.02500,2005,2014,4965,253,361,7665,10950,-2160.000,15,99,Texcoco,15099,1
REDPDA-EDO,512648.8,2154078,-0.01398,2005,2014,4966,253,361,7665,10950,-1208.219,15,99,Texcoco,15099,0
REDPDA-EDO,512794.0,2154846,-0.00979,2005,2014,4967,253,361,7665,10950,-845.753,15,99,Texcoco,15099,0
REDPDA-EDO,511629.1,2153155,-0.01398,2005,2014,4968,253,361,7665,10950,-1208.219,15,99,Texcoco,15099,0
REDPDA-EDO,512502.2,2155338,-0.00783,2005,2014,4969,253,361,7665,10950,-676.438,15,99,Texcoco,15099,0
REDPDA-EDO,511482.2,2154845,-0.01035,2005,2014,4970,253,361,7665,10950,-894.082,15,99,Texcoco,15099,0
REDPDA-EDO,515126.2,2154694,-0.01259,2005,2014,4971,253,361,7665,10950,-1087.397,15,99,Texcoco,15099,0
REDPDA-EDO,514980.4,2154694,-0.00168,2005,2014,4972,253,361,7665,10950,-144.986,15,99,Texcoco,15099,0
REDPDA-EDO,513608.8,2156691,-0.00092,2005,2014,4973,253,361,7665,10950,-79.452,15,99,Texcoco,15099,0
REDPDA-EDO,513956.0,2159980,-0.00006,2005,2014,4974,253,361,7665,10950,-5.479,15,99,Texcoco,15099,0
REDPDA-EDO,513664.6,2159980,-0.00120,2005,2014,4975,253,361,7665,10950,-104.110,15,99,Texcoco,15099,0
REDPDA-EDO,509735.2,2151187,-0.00010,2005,2014,4976,253,361,7665,10950,-8.679,15,99,Texcoco,15099,0
REDPDA-EDO,511892.1,2152141,-0.00346,2005,2014,4977,253,361,7665,10950,-298.959,15,99,Texcoco,15099,0
REDPDA-EDO,511921.4,2152018,-0.00294,2005,2014,4978,253,361,7665,10950,-253.589,15,99,Texcoco,15099,0
REDPDA-EDO,514833.6,2155924,-0.01151,2005,2014,4979,253,361,7665,10950,-994.192,15,99,Texcoco,15099,0
REDPDA-EDO,513521.5,2156537,-0.01151,2005,2014,4980,253,361,7665,10950,-994.192,15,99,Texcoco,15099,0
REDPDA-EDO,513230.7,2155615,-0.00833,2005,2014,4981,253,361,7665,10950,-719.945,15,99,Texcoco,15099,0
REDPDA-EDO,514688.0,2155770,-0.01151,2005,2014,4982,253,361,7665,10950,-994.192,15,99,Texcoco,15099,0
REDPDA-EDO,516259.7,2158384,-0.00704,2005,2014,4983,253,361,7665,10950,-608.219,15,99,Texcoco,15099,0
REDPDA-EDO,516579.8,2158907,-0.02854,2005,2014,4984,253,361,7665,10950,-2465.753,15,99,Texcoco,15099,0
REDPDA-EDO,516638.3,2158722,-0.01982,2005,2014,4985,253,361,7665,10950,-1712.329,15,99,Texcoco,15099,0
REDPDA-EDO,516550.8,2158722,-0.00238,2005,2014,4986,253,361,7665,10950,-205.479,15,99,Texcoco,15099,0
REDPDA-EDO,515094.4,2157799,-0.00152,2005,2014,4987,253,361,7665,10950,-131.507,15,99,Texcoco,15099,0
REDPDA-EDO,516840.5,2160628,-0.02466,2005,2014,4988,253,361,7665,10950,-2130.411,15,99,Texcoco,15099,0
REDPDA-EDO,516782.2,2160659,-0.00411,2005,2014,4989,253,361,7665,10950,-355.068,15,99,Texcoco,15099,0
REDPDA-EDO,516753.1,2160628,-0.04384,2005,2014,4990,253,361,7665,10950,-3787.397,15,99,Texcoco,15099,0
REDPDA-EDO,514101.0,2160933,-0.00006,2005,2014,4991,253,361,7665,10950,-5.479,15,99,Texcoco,15099,0
REDPDA-EDO,515877.9,2161672,-0.02537,2005,2014,4992,253,361,7665,10950,-2191.781,15,99,Texcoco,15099,0
REDPDA-EDO,515936.1,2161734,-0.02537,2005,2014,4993,253,361,7665,10950,-2191.781,15,69,Papalotla,15069,0
REDPDA-EDO,515994.5,2161672,-0.02607,2005,2014,4994,253,361,7665,10950,-2252.055,15,99,Texcoco,15099,0
REDPDA-EDO,515965.4,2161611,-0.00273,2005,2014,4995,253,361,7665,10950,-235.616,15,99,Texcoco,15099,0
REDPDA-EDO,513147.3,2150021,-0.06976,2005,2014,4996,253,361,7665,10950,-6027.397,15,99,Texcoco,15099,0
